Date,Value,Ratio,HALF_YEAR
2001/3/28,1153.290039,185.6193308,151.9434912
2001/3/29,1147.949951,184.7598561,151.239946
2001/3/30,1160.329956,186.7523889,152.8709852
2001/4/2,1145.869995,184.4250921,150.9659163
2001/4/3,1106.459961,178.0821394,145.7737288
2001/4/4,1103.25,177.5655037,145.3508233
2001/4/5,1151.439941,185.3215618,151.6997447
2001/4/6,1128.430054,181.6181744,148.6682414
2001/4/9,1137.589966,183.0924408,149.8750402
2001/4/10,1168.380005,188.0480255,153.9315619
2001/4/11,1165.890015,187.6472674,153.603511
2001/4/12,1183.5,190.4815533,155.9235888
2001/4/16,1179.680054,189.8667419,155.4203191
2001/4/17,1191.810059,191.8190378,157.0184213
2001/4/18,1238.160034,199.2789577,163.1249312
2001/4/19,1253.689941,201.7784599,165.1709631
2001/4/20,1242.97998,200.0547167,163.7599487
2001/4/23,1224.359985,197.0578721,161.3068043
2001/4/24,1209.469971,194.6613593,159.3450768
2001/4/25,1228.75,197.7644348,161.8851793
2001/4/26,1234.52002,198.693106,162.6453671
2001/4/27,1253.050049,201.6754708,165.0866587
2001/4/30,1249.459961,201.0976545,164.6136723
2001/5/1,1266.439941,203.8305425,164.6136723
2001/5/2,1267.430054,203.9898989,164.6136723
2001/5/3,1248.579956,200.9560198,164.6136723
2001/5/4,1266.609985,203.8579107,164.6136723
2001/5/7,1263.51001,203.358977,164.6136723
2001/5/8,1261.199951,202.9871784,164.6136723
2001/5/9,1255.540039,202.0762288,164.6136723
2001/5/10,1255.180054,202.0182901,164.6136723
2001/5/11,1245.670044,200.4876762,164.6136723
2001/5/14,1248.920044,201.0107561,164.6136723
2001/5/15,1249.439941,201.0944323,164.6136723
2001/5/16,1284.98999,206.8161295,164.6136723
2001/5/17,1288.48999,207.3794463,164.6136723
2001/5/18,1291.959961,207.93793,164.6136723
2001/5/21,1312.829956,211.2969068,164.6136723
2001/5/22,1309.380005,210.7416452,164.6136723
2001/5/23,1289.050049,207.4695864,164.6136723
2001/5/24,1293.170044,208.13269,164.6136723
2001/5/25,1277.890015,205.6734051,164.6136723
2001/5/29,1267.930054,204.0703727,164.6136723
2001/5/30,1248.079956,200.8755459,164.6136723
2001/5/31,1255.819946,202.1212792,164.6136723
2001/6/1,1260.670044,202.9018911,164.6136723
2001/6/4,1267.109985,203.9383845,164.6136723
2001/6/5,1283.569946,206.5875767,164.6136723
2001/6/6,1270.030029,204.4083588,164.6136723
2001/6/7,1276.959961,205.5237151,164.6136723
2001/6/8,1264.959961,203.5923432,164.6136723
2001/6/11,1254.390015,201.8911351,164.6136723
2001/6/12,1255.849976,202.1261124,164.6136723
2001/6/13,1241.599976,199.8326083,164.6136723
2001/6/14,1219.869995,196.3352188,164.6136723
2001/6/15,1214.359985,195.4483956,164.6136723
2001/6/18,1208.430054,194.4939871,164.6136723
2001/6/19,1212.579956,195.1619041,164.6136723
2001/6/20,1223.140015,196.8615208,164.6136723
2001/6/21,1237.040039,199.0986971,164.6136723
2001/6/22,1225.349976,197.2172089,164.6136723
2001/6/25,1218.599976,196.1308122,164.6136723
2001/6/26,1216.76001,195.834674,164.6136723
2001/6/27,1211.069946,194.9188715,164.6136723
2001/6/28,1226.199951,197.3540104,164.6136723
2001/6/29,1224.380005,197.0610943,164.6136723
2001/7/2,1236.719971,199.0471829,164.6136723
2001/7/3,1234.449951,198.6818285,164.6136723
2001/7/5,1219.23999,196.2338209,164.6136723
2001/7/6,1190.589966,191.6226667,164.6136723
2001/7/9,1198.780029,192.9408381,164.6136723
2001/7/10,1181.52002,190.1628801,164.6136723
2001/7/11,1180.180054,189.9472157,164.6136723
2001/7/12,1208.140015,194.447306,164.6136723
2001/7/13,1215.680054,195.6608576,164.6136723
2001/7/16,1202.449951,193.5315035,164.6136723
2001/7/17,1214.439941,195.4612643,164.6136723
2001/7/18,1207.709961,194.3780898,164.6136723
2001/7/19,1215.02002,195.5546267,164.6136723
2001/7/20,1210.849976,194.8834678,164.6136723
2001/7/23,1191.030029,191.6934938,164.6136723
2001/7/24,1171.650024,188.5743274,164.6136723
2001/7/25,1190.48999,191.6065758,164.6136723
2001/7/26,1202.930054,193.6087749,164.6136723
2001/7/27,1205.819946,194.0738963,164.6136723
2001/7/30,1204.52002,193.8646762,164.6136723
2001/7/31,1211.22998,194.9446286,164.6136723
2001/8/1,1215.930054,195.7010945,164.6136723
2001/8/2,1220.75,196.4768535,164.6136723
2001/8/3,1214.349976,195.4467846,164.6136723
2001/8/6,1200.47998,193.2144413,164.6136723
2001/8/7,1204.400024,193.8453632,164.6136723
2001/8/8,1183.530029,190.4863863,164.6136723
2001/8/9,1183.430054,190.4702956,164.6136723
2001/8/10,1190.160034,191.5534701,164.6136723
2001/8/13,1191.290039,191.7353418,164.6136723
2001/8/14,1186.72998,191.001411,164.6136723
2001/8/15,1178.02002,189.5995633,164.6136723
2001/8/16,1181.660034,190.185415,164.6136723
2001/8/17,1161.969971,187.0163455,164.6136723
2001/8/20,1171.410034,188.5357015,164.6136723
2001/8/21,1157.26001,186.2582883,164.6136723
2001/8/22,1165.310059,187.5539248,164.6136723
2001/8/23,1162.089966,187.0356584,164.6136723
2001/8/24,1184.930054,190.7117171,164.6136723
2001/8/27,1179.209961,189.7910815,164.6136723
2001/8/28,1161.51001,186.9423159,164.6136723
2001/8/29,1148.560059,184.8580516,164.6136723
2001/8/30,1129.030029,181.714739,164.6136723
2001/8/31,1133.579956,182.4470391,164.6136723
2001/9/4,1132.939941,182.3440302,164.6136723
2001/9/5,1131.73999,182.1509009,164.6136723
2001/9/6,1106.400024,178.0724927,164.6136723
2001/9/7,1085.780029,174.7537528,164.6136723
2001/9/10,1092.540039,175.8417606,164.6136723
2001/9/17,1038.77002,167.1876019,164.6136723
2001/9/18,1032.73999,166.2170827,164.6136723
2001/9/19,1016.099976,163.5389114,164.6136723
2001/9/20,984.539978,158.4594037,164.6136723
2001/9/21,965.799988,155.4432462,164.6136723
2001/9/24,1003.450012,161.5029294,164.6136723
2001/9/25,1012.27002,162.922489,164.6136723
2001/9/26,1007.039978,162.080726,164.6136723
2001/9/27,1018.609985,163.9428915,164.6136723
2001/9/28,1040.939941,167.5368456,164.6136723
2001/10/1,1038.550049,167.1521981,164.6136723
2001/10/2,1051.329956,169.2090942,164.6136723
2001/10/3,1072.280029,172.5809594,164.6136723
2001/10/4,1069.630005,172.1544442,164.6136723
2001/10/5,1071.380005,172.4361026,164.6136723
2001/10/8,1062.439941,170.9972203,164.6136723
2001/10/9,1056.75,170.0814376,164.6136723
2001/10/10,1080.98999,173.9828072,164.6136723
2001/10/11,1097.430054,176.628797,164.6136723
2001/10/12,1091.650024,175.6985147,164.6136723
2001/10/15,1089.97998,175.4297251,164.6136723
2001/10/16,1097.540039,176.6464988,164.6136723
2001/10/17,1077.089966,173.3551075,164.6136723
2001/10/18,1068.609985,171.9902744,164.6136723
2001/10/19,1073.47998,172.7740887,164.6136723
2001/10/22,1089.900024,175.4168563,164.6136723
2001/10/23,1084.780029,174.5928051,164.6136723
2001/10/24,1085.199951,174.6603906,164.6136723
2001/10/25,1100.089966,177.0569036,164.6136723
2001/10/26,1104.609985,177.7843901,164.6136723
2001/10/29,1078.300049,173.5498675,164.6136723
2001/10/30,1059.790039,170.5707248,164.6136723
2001/10/31,1059.780029,170.5691137,164.6136723
2001/11/1,1084.099976,174.4833522,168.3912447
2001/11/2,1087.199951,174.9822859,168.8727581
2001/11/5,1102.839966,177.4995097,171.3020927
2001/11/6,1118.859985,180.0778942,173.7904527
2001/11/7,1115.800049,179.5854047,173.3151585
2001/11/8,1118.540039,180.0263997,173.740756
2001/11/9,1120.310059,180.3112802,174.01569
2001/11/12,1118.329956,179.9925873,173.7081242
2001/11/13,1139.089966,183.3338623,176.9327382
2001/11/14,1141.209961,183.6750705,177.2620331
2001/11/15,1142.23999,183.8408513,177.4220256
2001/11/16,1138.650024,183.2630547,176.8644028
2001/11/19,1151.060059,185.2604207,178.7920306
2001/11/20,1142.660034,183.9084564,177.4872703
2001/11/21,1137.030029,183.0023203,176.612772
2001/11/23,1150.339966,185.1445234,178.6801799
2001/11/26,1157.420044,186.2840454,179.7799153
2001/11/27,1149.5,185.0093329,178.5497095
2001/11/28,1128.52002,181.6326542,175.290928
2001/11/29,1140.199951,183.5125118,177.1051501
2001/11/30,1139.449951,183.391801,176.988654
2001/12/3,1129.900024,181.8547626,175.5052815
2001/12/4,1144.800049,184.2528868,177.8196748
2001/12/5,1170.349976,188.3650877,181.7882977
2001/12/6,1167.099976,187.8420078,181.2834813
2001/12/7,1158.310059,186.4272912,179.9181597
2001/12/10,1139.930054,183.4690725,177.0632275
2001/12/11,1136.76001,182.9588613,176.5708304
2001/12/12,1137.069946,183.0087448,176.6189722
2001/12/13,1119.380005,180.1615902,173.8712264
2001/12/14,1123.089966,180.7586998,174.4474878
2001/12/17,1134.359985,182.5725829,176.198039
2001/12/18,1142.920044,183.9503044,177.5276571
2001/12/19,1149.560059,185.0189992,178.5590384
2001/12/20,1139.930054,183.4690725,177.0632275
2001/12/21,1144.890015,184.2673666,177.8336491
2001/12/24,1144.650024,184.2287406,177.7963717
2001/12/26,1149.369995,184.9884089,178.5295161
2001/12/27,1157.130005,186.2373643,179.7348641
2001/12/28,1161.02002,186.8634531,180.3390929
2001/12/31,1148.079956,184.7807801,178.3291367
2002/1/2,1154.670044,185.8414394,179.3527629
2002/1/3,1165.27002,187.5474807,180.9992376
2002/1/4,1172.51001,188.7127401,182.1238118
2002/1/7,1164.890015,187.4863198,180.9402121
2002/1/8,1160.709961,186.8135498,180.290932
2002/1/9,1155.140015,185.9170801,179.4257626
2002/1/10,1156.550049,186.1440218,179.6447806
2002/1/11,1145.599976,184.3816332,177.943926
2002/1/14,1138.410034,183.2244288,176.8271256
2002/1/15,1146.189941,184.4765866,178.0355642
2002/1/16,1127.569946,181.479742,175.1433548
2002/1/17,1138.880005,183.3000696,176.9001253
2002/1/18,1127.579956,181.4813531,175.1449096
2002/1/22,1119.310059,180.1503326,173.8603618
2002/1/23,1128.180054,181.5779375,175.2381217
2002/1/24,1132.150024,182.2168949,175.8547698
2002/1/25,1133.280029,182.3987665,176.0302914
2002/1/28,1133.060059,182.3633629,175.9961239
2002/1/29,1100.640015,177.1454327,170.9603784
2002/1/30,1113.569946,179.2264748,172.9687607
2002/1/31,1130.199951,181.9030352,175.5518686
2002/2/1,1122.199951,180.6154539,174.3092434
2002/2/4,1094.439941,176.1475453,169.9973324
2002/2/5,1090.02002,175.4361694,169.3107942
2002/2/6,1083.51001,174.3883985,168.2996064
2002/2/7,1080.170044,173.8508388,167.7808157
2002/2/8,1096.219971,176.434037,170.2738211
2002/2/11,1111.939941,178.9641293,172.715575
2002/2/12,1107.5,178.2495312,172.0259272
2002/2/13,1118.51001,180.0215666,173.7360917
2002/2/14,1116.47998,179.694838,173.4207709
2002/2/15,1104.180054,177.7151937,171.5102461
2002/2/19,1083.339966,174.3610304,168.2731938
2002/2/20,1097.97998,176.7173063,170.5472001
2002/2/21,1080.949951,173.976363,167.9019572
2002/2/22,1089.839966,175.4071901,169.2828268
2002/2/25,1109.430054,178.5601689,172.3257189
2002/2/26,1109.380005,178.5521136,172.3179449
2002/2/27,1109.890015,178.6341986,172.3971638
2002/2/28,1106.72998,178.1255983,171.9063214
2002/3/1,1131.780029,182.157345,175.7972992
2002/3/4,1153.839966,185.7078402,179.2238284
2002/3/5,1146.140015,184.4685512,178.0278093
2002/3/6,1162.77002,187.1451115,180.6109172
2002/3/7,1157.540039,186.3033583,179.7985539
2002/3/8,1164.310059,187.3929772,180.8501286
2002/3/11,1168.26001,188.0287126,181.4636672
2002/3/12,1165.579956,187.5973641,181.0473794
2002/3/13,1154.089966,185.7480772,179.2626605
2002/3/14,1153.040039,185.5790939,179.0995772
2002/3/15,1166.160034,187.6907263,181.1374818
2002/3/18,1165.550049,187.5925507,181.042734
2002/3/19,1170.290039,188.355441,181.7789878
2002/3/20,1151.849976,185.387556,178.914727
2002/3/21,1153.589966,185.6676033,179.1849964
2002/3/22,1148.699951,184.8805669,178.4254394
2002/3/25,1131.869995,182.1718249,175.8112735
2002/3/26,1138.48999,183.2372976,176.839545
2002/3/27,1144.579956,184.2174633,177.7854882
2002/3/28,1147.390015,184.6697357,178.2219695
2002/4/1,1146.540039,184.5329341,178.0899443
2002/4/2,1136.76001,182.9588613,176.5708304
2002/4/3,1125.400024,181.1304982,174.8063048
2002/4/4,1126.339966,181.2817796,174.9523043
2002/4/5,1122.72998,180.7007609,174.3915718
2002/4/8,1125.290039,181.1127964,174.7892211
2002/4/9,1117.800049,179.9073,173.6258148
2002/4/10,1130.469971,181.9464943,175.5938103
2002/4/11,1103.689941,177.6363112,171.4341178
2002/4/12,1111.01001,178.8144591,172.5711306
2002/4/15,1102.550049,177.4528482,171.2570605
2002/4/16,1128.369995,181.6085081,175.2676249
2002/4/17,1126.069946,181.2383206,174.9103626
2002/4/18,1124.469971,180.9808083,174.6618414
2002/4/19,1125.170044,181.0934834,174.7705825
2002/4/22,1107.829956,178.3026369,172.0771786
2002/4/23,1100.959961,177.1969273,171.010075
2002/4/24,1093.140015,175.9383253,169.7954173
2002/4/25,1091.47998,175.6711465,169.5375671
2002/4/26,1076.319946,173.2311746,167.1827871
2002/4/29,1065.449951,171.4816743,165.4943708
2002/4/30,1076.920044,173.3277589,167.2759992
2002/5/1,1086.459961,174.8631862,167.2759992
2002/5/2,1084.560059,174.5574015,167.2759992
2002/5/3,1073.430054,172.7660532,167.2759992
2002/5/6,1052.670044,169.4247782,167.2759992
2002/5/7,1049.48999,168.912956,167.2759992
2002/5/8,1088.849976,175.2478536,167.2759992
2002/5/9,1073.01001,172.6984481,167.2759992
2002/5/10,1054.98999,169.7981681,167.2759992
2002/5/13,1074.560059,172.9479249,167.2759992
2002/5/14,1097.280029,176.6046508,167.2759992
2002/5/15,1091.069946,175.6051525,167.2759992
2002/5/16,1098.22998,176.7575432,167.2759992
2002/5/17,1106.589966,178.1030634,167.2759992
2002/5/20,1091.880005,175.7355296,167.2759992
2002/5/21,1079.880005,173.8041577,167.2759992
2002/5/22,1086.02002,174.7923788,167.2759992
2002/5/23,1097.079956,176.5724496,167.2759992
2002/5/24,1083.819946,174.438282,167.2759992
2002/5/28,1074.550049,172.9463138,167.2759992
2002/5/29,1067.660034,171.837382,167.2759992
2002/5/30,1064.660034,171.354539,167.2759992
2002/5/31,1067.140015,171.7536862,167.2759992
2002/6/3,1040.680054,167.4950174,167.2759992
2002/6/4,1040.689941,167.4966087,167.2759992
2002/6/5,1049.900024,168.97895,167.2759992
2002/6/6,1029.150024,165.6392861,167.2759992
2002/6/7,1027.530029,165.3785517,167.2759992
2002/6/10,1030.73999,165.8951874,167.2759992
2002/6/11,1013.599976,163.1365423,167.2759992
2002/6/12,1020.26001,164.2084592,167.2759992
2002/6/13,1009.559998,162.4863173,167.2759992
2002/6/14,1007.27002,162.1177507,167.2759992
2002/6/17,1036.170044,166.7691419,167.2759992
2002/6/18,1037.140015,166.9252564,167.2759992
2002/6/19,1019.98999,164.1650001,167.2759992
2002/6/20,1006.289978,161.9600152,167.2759992
2002/6/21,989.140015,159.1997689,167.2759992
2002/6/24,992.719971,159.7759544,167.2759992
2002/6/25,976.140015,157.1074493,167.2759992
2002/6/26,973.530029,156.6873782,167.2759992
2002/6/27,990.640015,159.4411903,167.2759992
2002/6/28,989.820007,159.309212,167.2759992
2002/7/1,968.650024,155.9019528,167.2759992
2002/7/2,948.090027,152.5928694,167.2759992
2002/7/3,953.98999,153.5424547,167.2759992
2002/7/5,989.030029,159.1820669,167.2759992
2002/7/8,976.97998,157.2426397,167.2759992
2002/7/9,952.830017,153.3557597,167.2759992
2002/7/10,920.469971,148.1474861,167.2759992
2002/7/11,927.369995,149.2580288,167.2759992
2002/7/12,921.390015,148.295565,167.2759992
2002/7/15,917.929993,147.7386826,167.2759992
2002/7/16,900.940002,145.0041833,167.2759992
2002/7/17,906.039978,145.8250125,167.2759992
2002/7/18,881.559998,141.8850171,167.2759992
2002/7/19,847.75,136.4433771,167.2759992
2002/7/22,819.849976,131.9529336,167.2759992
2002/7/23,797.700012,128.3879487,167.2759992
2002/7/24,843.429993,135.7480821,167.2759992
2002/7/25,838.679993,134.9835807,167.2759992
2002/7/26,852.840027,137.262605,167.2759992
2002/7/29,898.960022,144.6855102,167.2759992
2002/7/30,902.780029,145.3003314,167.2759992
2002/7/31,911.619995,146.7231032,167.2759992
2002/8/1,884.659973,142.3839508,167.2759992
2002/8/2,864.23999,139.0974023,167.2759992
2002/8/5,834.599976,134.3269115,167.2759992
2002/8/6,859.570007,138.3457795,167.2759992
2002/8/7,876.77002,141.1140813,167.2759992
2002/8/8,905.460022,145.73167,167.2759992
2002/8/9,908.640015,146.2434824,167.2759992
2002/8/12,903.799988,145.4644914,167.2759992
2002/8/13,884.210022,142.3115322,167.2759992
2002/8/14,919.619995,148.0106845,167.2759992
2002/8/15,930.25,149.7215589,167.2759992
2002/8/16,928.77002,149.4833595,167.2759992
2002/8/19,950.700012,153.0129404,167.2759992
2002/8/20,937.429993,150.8771619,167.2759992
2002/8/21,949.359985,152.7972662,167.2759992
2002/8/22,962.700012,154.9443123,167.2759992
2002/8/23,940.859985,151.4292111,167.2759992
2002/8/26,947.950012,152.5703343,167.2759992
2002/8/27,934.820007,150.4570908,167.2759992
2002/8/28,917.869995,147.7290261,167.2759992
2002/8/29,917.799988,147.7177586,167.2759992
2002/8/30,916.070007,147.4393222,167.2759992
2002/9/3,878.02002,141.3152659,167.2759992
2002/9/4,893.400024,143.7906415,167.2759992
2002/9/5,879.150024,141.4971374,167.2759992
2002/9/6,893.919983,143.8743277,167.2759992
2002/9/9,902.960022,145.3293008,167.2759992
2002/9/10,909.580017,146.3947735,167.2759992
2002/9/11,909.450012,146.3738495,167.2759992
2002/9/12,886.909973,142.746083,167.2759992
2002/9/13,889.809998,143.2128352,167.2759992
2002/9/16,891.099976,143.4204542,167.2759992
2002/9/17,873.52002,140.5910014,167.2759992
2002/9/18,869.460022,139.9375543,167.2759992
2002/9/19,843.320007,135.7303801,167.2759992
2002/9/20,845.390015,136.063543,167.2759992
2002/9/23,833.700012,134.1820644,167.2759992
2002/9/24,819.289978,131.8628032,167.2759992
2002/9/25,839.659973,135.1413062,167.2759992
2002/9/26,854.950012,137.6022021,167.2759992
2002/9/27,827.369995,133.163263,167.2759992
2002/9/30,815.280029,131.2174113,167.2759992
2002/10/1,847.909973,136.4691244,167.2759992
2002/10/2,827.909973,133.2501712,167.2759992
2002/10/3,818.950012,131.8080865,167.2759992
2002/10/4,800.580017,128.8514788,167.2759992
2002/10/7,785.280029,126.3889815,167.2759992
2002/10/8,798.549988,128.5247504,167.2759992
2002/10/9,776.76001,125.0177044,167.2759992
2002/10/10,803.919983,129.3890385,167.2759992
2002/10/11,835.320007,134.4427988,167.2759992
2002/10/14,841.440002,135.4277977,167.2759992
2002/10/15,881.27002,141.8383458,167.2759992
2002/10/16,860.02002,138.4182081,167.2759992
2002/10/17,879.200012,141.5051829,167.2759992
2002/10/18,884.390015,142.3405017,167.2759992
2002/10/21,899.719971,144.8078222,167.2759992
2002/10/22,890.159973,143.2691629,167.2759992
2002/10/23,896.140015,144.2316367,167.2759992
2002/10/24,882.5,142.0363082,167.2759992
2002/10/25,897.650024,144.4746691,167.2759992
2002/10/28,890.22998,143.2804304,167.2759992
2002/10/29,882.150024,141.9799804,167.2759992
2002/10/30,890.710022,143.357692,167.2759992
2002/10/31,885.76001,142.5609992,167.2759992
2002/11/1,900.960022,145.0074055,170.1465252
2002/11/4,908.349976,146.1968013,171.5421199
2002/11/5,915.390015,147.3298791,172.871633
2002/11/6,923.76001,148.6770102,174.4523087
2002/11/7,902.650024,145.2794074,170.4656825
2002/11/8,894.73999,144.0063059,168.9718706
2002/11/11,876.190002,141.0207288,165.4687008
2002/11/12,882.950012,142.1087366,166.7453303
2002/11/13,882.530029,142.0411413,166.6660164
2002/11/14,904.27002,145.5401419,170.7716192
2002/11/15,909.830017,146.4350104,171.821626
2002/11/18,900.359985,144.9108309,170.0332081
2002/11/19,896.73999,144.3282012,169.3495711
2002/11/20,914.150024,147.1303054,172.6374604
2002/11/21,933.76001,150.2864868,176.3408112
2002/11/22,930.549988,149.7698412,175.7345977
2002/11/25,932.869995,150.1432409,176.1727316
2002/11/26,913.309998,146.9951052,172.4788213
2002/11/27,938.869995,151.1089269,177.3058331
2002/11/29,936.309998,150.6969013,176.822377
2002/12/2,934.530029,150.4104195,176.4862294
2002/12/3,920.75,148.1925561,173.8838675
2002/12/4,917.580017,147.6823548,173.2852154
2002/12/5,906.549988,145.9070974,171.2021917
2002/12/6,912.22998,146.8212788,172.2748596
2002/12/9,892,143.5653109,168.4544228
2002/12/10,904.450012,145.5691112,170.8056107
2002/12/11,904.960022,145.6511961,170.9019262
2002/12/12,901.580017,145.1071922,170.2636114
2002/12/13,889.47998,143.1597196,167.9785164
2002/12/16,910.400024,146.5267517,171.929272
2002/12/17,902.98999,145.3341241,170.5298852
2002/12/18,891.119995,143.4236762,168.2882337
2002/12/19,884.25,142.3179666,166.9908334
2002/12/20,895.76001,144.1704757,169.1645017
2002/12/23,897.380005,144.4312101,169.4704381
2002/12/24,892.469971,143.6409517,168.543177
2002/12/26,889.659973,143.1886891,168.0125082
2002/12/27,875.400024,140.8935837,165.3195132
2002/12/30,879.390015,141.5357634,166.073024
2002/12/31,879.820007,141.6049696,166.1542281
2003/1/2,909.030029,146.3062542,171.6705481
2003/1/3,908.590027,146.2354369,171.5874536
2003/1/6,929.01001,149.5219854,175.4437725
2003/1/7,922.929993,148.5434209,174.2955597
2003/1/8,909.929993,146.4511013,171.8405065
2003/1/9,927.570007,149.2902203,175.1718275
2003/1/10,927.570007,149.2902203,175.1718275
2003/1/13,926.26001,149.0793793,174.9244343
2003/1/14,931.659973,149.9484907,175.9442186
2003/1/15,918.219971,147.7853539,173.4060709
2003/1/16,914.599976,147.2027242,172.722434
2003/1/17,901.780029,145.1393837,170.3013838
2003/1/21,887.619995,142.8603594,167.6272578
2003/1/22,878.359985,141.3699825,165.8785026
2003/1/23,887.340027,142.8152992,167.5743858
2003/1/24,861.400024,138.6403165,162.6756097
2003/1/27,847.47998,136.399918,160.0468059
2003/1/28,858.539978,138.1799988,162.1354893
2003/1/29,864.359985,139.1167153,163.2345991
2003/1/30,844.609985,135.937999,159.5048067
2003/1/31,855.700012,137.7229129,161.599161
2003/2/3,860.320007,138.4664903,162.4716482
2003/2/4,848.200012,136.5158055,160.1827842
2003/2/5,843.590027,135.7738392,159.3121873
2003/2/6,838.150024,134.8982834,158.2848414
2003/2/7,829.690002,133.5366627,156.6871641
2003/2/10,835.969971,134.547409,157.8731379
2003/2/11,829.200012,133.4578,156.5946294
2003/2/12,818.679993,131.7646275,154.6079212
2003/2/13,817.369995,131.5537864,154.3605277
2003/2/14,834.890015,134.3735926,157.6691879
2003/2/18,851.169983,136.9938153,160.7436639
2003/2/19,845.130005,136.021695,159.6030126
2003/2/20,837.099976,134.7292807,158.0865396
2003/2/21,848.169983,136.5109724,160.1771132
2003/2/24,832.580017,134.0018038,157.2329442
2003/2/25,838.570007,134.9658787,158.3641553
2003/2/26,827.549988,133.1922325,156.283022
2003/2/27,837.280029,134.7582598,158.1205426
2003/2/28,841.150024,135.3811264,158.8513922
2003/3/3,834.809998,134.3607141,157.6540767
2003/3/4,821.98999,132.2973638,155.233015
2003/3/5,829.849976,133.5624101,156.7173753
2003/3/6,822.099976,132.3150658,155.2537858
2003/3/7,828.890015,133.4079067,156.5360864
2003/3/10,807.47998,129.9620117,152.4927959
2003/3/11,800.72998,128.875615,151.2180568
2003/3/12,804.190002,129.4324974,151.8714828
2003/3/13,831.900024,133.8923606,157.1045274
2003/3/14,833.27002,134.1128582,157.3632514
2003/3/17,862.789978,138.8640263,162.9381029
2003/3/18,866.450012,139.4531002,163.6293012
2003/3/19,874.02002,140.6714753,165.0588991
2003/3/20,875.669983,140.937033,165.370495
2003/3/21,895.789978,144.175299,169.1701611
2003/3/24,864.22998,139.0957913,163.2100476
2003/3/25,874.73999,140.7873528,165.1948656
2003/3/26,869.950012,140.016417,164.2902771
2003/3/27,868.52002,139.7862632,164.0202227
2003/3/28,863.5,138.9783027,163.0721907
2003/3/31,848.179993,136.5125834,160.1790036
2003/4/1,858.47998,138.1703422,162.1241587
2003/4/2,880.900024,141.7787958,166.3581896
2003/4/3,876.450012,141.0625768,165.5178037
2003/4/4,878.849976,141.4488454,165.9710375
2003/4/7,879.929993,141.6226716,166.174999
2003/4/8,878.289978,141.358715,165.8652818
2003/4/9,865.98999,139.3790607,163.542426
2003/4/10,871.580017,140.2787625,164.5981039
2003/4/11,868.299988,139.7508495,163.9786697
2003/4/14,885.22998,142.4756921,167.1759029
2003/4/15,890.809998,143.3737829,168.2296907
2003/4/16,879.909973,141.6194494,166.1712182
2003/4/17,893.580017,143.819611,168.7528094
2003/4/21,892.01001,143.566922,168.4563132
2003/4/22,911.369995,146.6828663,172.1124512
2003/4/23,919.02002,147.9141199,173.5571604
2003/4/24,911.429993,146.6925228,172.1237819
2003/4/25,898.809998,144.6613642,169.7404927
2003/4/28,914.840027,147.2413598,172.7677676
2003/4/29,917.840027,147.7242028,173.3343184
2003/4/30,916.919983,147.5761238,173.1605679
2003/5/1,916.299988,147.4763371,173.1605679
2003/5/2,930.080017,149.6942005,173.1605679
2003/5/5,926.549988,149.1260506,173.1605679
2003/5/6,934.390015,150.3878846,173.1605679
2003/5/7,929.619995,149.620161,173.1605679
2003/5/8,920.27002,148.1153045,173.1605679
2003/5/9,933.409973,150.2301491,173.1605679
2003/5/12,945.109985,152.1132386,173.1605679
2003/5/13,942.299988,151.6609762,173.1605679
2003/5/14,939.280029,151.1749209,173.1605679
2003/5/15,946.669983,152.3643167,173.1605679
2003/5/16,944.299988,151.9828715,173.1605679
2003/5/19,920.77002,148.1957783,173.1605679
2003/5/20,919.72998,148.0283863,173.1605679
2003/5/21,923.419983,148.6222836,173.1605679
2003/5/22,931.869995,149.9822933,173.1605679
2003/5/23,933.219971,150.1995687,173.1605679
2003/5/27,951.47998,153.1384744,173.1605679
2003/5/28,953.219971,153.4185219,173.1605679
2003/5/29,949.640015,152.8423364,173.1605679
2003/5/30,963.590027,155.0875581,173.1605679
2003/6/2,967,155.6363853,173.1605679
2003/6/3,971.559998,156.3703063,173.1605679
2003/6/4,986.23999,158.7330166,173.1605679
2003/6/5,990.140015,159.3607165,173.1605679
2003/6/6,987.76001,158.9776603,173.1605679
2003/6/9,975.929993,157.0736468,173.1605679
2003/6/10,984.840027,158.5076959,173.1605679
2003/6/11,997.47998,160.5420667,173.1605679
2003/6/12,998.51001,160.7078476,173.1605679
2003/6/13,988.609985,159.1144618,173.1605679
2003/6/16,1010.73999,162.6762342,173.1605679
2003/6/17,1011.659973,162.8243034,173.1605679
2003/6/18,1010.090027,162.5716242,173.1605679
2003/6/19,994.700012,160.0946374,173.1605679
2003/6/20,995.690002,160.2539739,173.1605679
2003/6/23,981.640015,157.9926614,173.1605679
2003/6/24,983.450012,158.2839762,173.1605679
2003/6/25,975.320007,156.9754709,173.1605679
2003/6/26,985.820007,158.6654213,173.1605679
2003/6/27,976.219971,157.120318,173.1605679
2003/6/30,974.5,156.8434927,173.1605679
2003/7/1,982.320007,158.1021045,173.1605679
2003/7/2,993.75,159.9417351,173.1605679
2003/7/3,985.700012,158.6461084,173.1605679
2003/7/7,1004.419983,161.6590439,173.1605679
2003/7/8,1007.840027,162.209492,173.1605679
2003/7/9,1002.210022,161.3033559,173.1605679
2003/7/10,988.700012,159.1289514,173.1605679
2003/7/11,998.140015,160.6482978,173.1605679
