Date,Value,Ratio,NEW_HALF_YEAR
2001/1/2,1283.27002,206.5393043,176.5559579
2001/1/3,1347.560059,216.8866355,176.5559579
2001/1/4,1333.339966,214.5979449,176.5559579
2001/1/5,1298.349976,208.9663879,176.5559579
2001/1/8,1295.859985,208.5656297,176.5559579
2001/1/9,1300.800049,209.3607214,176.5559579
2001/1/10,1313.27002,211.3677341,176.5559579
2001/1/11,1326.819946,213.5485629,176.5559579
2001/1/12,1318.550049,212.2175424,176.5559579
2001/1/16,1326.650024,213.5212144,176.5559579
2001/1/17,1329.469971,213.9750782,176.5559579
2001/1/18,1347.969971,216.9526099,176.5559579
2001/1/19,1342.540039,216.0786751,176.5559579
2001/1/22,1342.900024,216.1366138,176.5559579
2001/1/23,1360.400024,218.9531978,176.5559579
2001/1/24,1364.300049,219.5808977,176.5559579
2001/1/25,1357.51001,218.4880568,176.5559579
2001/1/26,1354.949951,218.0760213,176.5559579
2001/1/29,1364.170044,219.5599737,176.5559579
2001/1/30,1373.72998,221.098623,176.5559579
2001/1/31,1366.01001,219.8561119,176.5559579
2001/2/1,1373.469971,221.0567752,176.5559579
2001/2/2,1349.469971,217.1940314,176.5559579
2001/2/5,1354.310059,217.9730322,176.5559579
2001/2/6,1352.26001,217.6430816,176.5559579
2001/2/7,1340.890015,215.8131076,176.5559579
2001/2/8,1332.530029,214.4675874,176.5559579
2001/2/9,1314.76001,211.6075445,176.5559579
2001/2/12,1330.310059,214.1102884,176.5559579
2001/2/13,1318.800049,212.2577793,176.5559579
2001/2/14,1315.920044,211.7942492,176.5559579
2001/2/15,1326.609985,213.5147702,176.5559579
2001/2/16,1301.530029,209.47821,176.5559579
2001/2/20,1278.939941,205.8423882,176.5559579
2001/2/21,1255.27002,202.0327699,176.5559579
2001/2/22,1252.819946,201.6384362,176.5559579
2001/2/23,1245.859985,200.5182468,176.5559579
2001/2/26,1267.650024,204.0253025,176.5559579
2001/2/27,1257.939941,202.4624874,176.5559579
2001/2/28,1239.939941,199.5654296,176.5559579
2001/3/1,1241.22998,199.7730583,176.7396475
2001/3/2,1234.180054,198.6383893,175.7358033
2001/3/5,1241.410034,199.8020376,176.7652855
2001/3/6,1253.800049,201.7961815,178.5295088
2001/3/7,1261.890015,203.0982426,179.681445
2001/3/8,1264.73999,203.5569394,180.087255
2001/3/9,1233.420044,198.5160674,175.627585
2001/3/12,1180.160034,189.9439935,168.0438531
2001/3/13,1197.660034,192.7605776,170.5356909
2001/3/14,1166.709961,187.7792358,166.1286873
2001/3/15,1173.560059,188.881743,167.1040778
2001/3/16,1150.530029,185.1751136,163.8248149
2001/3/19,1170.810059,188.439137,166.7125033
2001/3/20,1142.619995,183.9020122,162.6984994
2001/3/21,1122.140015,180.6058074,159.78234
2001/3/22,1117.579956,179.8718766,159.1330298
2001/3/23,1139.829956,183.4529619,162.3012237
2001/3/26,1152.689941,185.5227464,164.1323664
2001/3/27,1182.170044,190.2674999,168.3300599
2001/3/28,1153.290039,185.6193308,164.2178148
2001/3/29,1147.949951,184.7598561,163.4574357
2001/3/30,1160.329956,186.7523889,165.2202337
2001/4/2,1145.869995,184.4250921,163.1612692
2001/4/3,1106.459961,178.0821394,157.5496456
2001/4/4,1103.25,177.5655037,157.0925769
2001/4/5,1151.439941,185.3215618,163.9543779
2001/4/6,1128.430054,181.6181744,160.6779832
2001/4/9,1137.589966,183.0924408,161.9822698
2001/4/10,1168.380005,188.0480255,166.3664861
2001/4/11,1165.890015,187.6472674,166.0119346
2001/4/12,1183.5,190.4815533,168.5194333
2001/4/16,1179.680054,189.8667419,167.9755083
2001/4/17,1191.810059,191.8190378,169.7027087
2001/4/18,1238.160034,199.2789577,176.3025156
2001/4/19,1253.689941,201.7784599,178.5138305
2001/4/20,1242.97998,200.0547167,176.9888313
2001/4/23,1224.359985,197.0578721,174.3375165
2001/4/24,1209.469971,194.6613593,172.2173165
2001/4/25,1228.75,197.7644348,174.962614
2001/4/26,1234.52002,198.693106,175.7842113
2001/4/27,1253.050049,201.6754708,178.4227158
2001/4/30,1249.459961,201.0976545,177.9115205
2001/5/1,1266.439941,203.8305425,177.9115205
2001/5/2,1267.430054,203.9898989,177.9115205
2001/5/3,1248.579956,200.9560198,177.9115205
2001/5/4,1266.609985,203.8579107,177.9115205
2001/5/7,1263.51001,203.358977,177.9115205
2001/5/8,1261.199951,202.9871784,177.9115205
2001/5/9,1255.540039,202.0762288,177.9115205
2001/5/10,1255.180054,202.0182901,177.9115205
2001/5/11,1245.670044,200.4876762,177.9115205
2001/5/14,1248.920044,201.0107561,177.9115205
2001/5/15,1249.439941,201.0944323,177.9115205
2001/5/16,1284.98999,206.8161295,177.9115205
2001/5/17,1288.48999,207.3794463,177.9115205
2001/5/18,1291.959961,207.93793,177.9115205
2001/5/21,1312.829956,211.2969068,177.9115205
2001/5/22,1309.380005,210.7416452,177.9115205
2001/5/23,1289.050049,207.4695864,177.9115205
2001/5/24,1293.170044,208.13269,177.9115205
2001/5/25,1277.890015,205.6734051,177.9115205
2001/5/29,1267.930054,204.0703727,177.9115205
2001/5/30,1248.079956,200.8755459,177.9115205
2001/5/31,1255.819946,202.1212792,177.9115205
2001/6/1,1260.670044,202.9018911,177.9115205
2001/6/4,1267.109985,203.9383845,177.9115205
2001/6/5,1283.569946,206.5875767,177.9115205
2001/6/6,1270.030029,204.4083588,177.9115205
2001/6/7,1276.959961,205.5237151,177.9115205
2001/6/8,1264.959961,203.5923432,177.9115205
2001/6/11,1254.390015,201.8911351,177.9115205
2001/6/12,1255.849976,202.1261124,177.9115205
2001/6/13,1241.599976,199.8326083,177.9115205
2001/6/14,1219.869995,196.3352188,177.9115205
2001/6/15,1214.359985,195.4483956,177.9115205
2001/6/18,1208.430054,194.4939871,177.9115205
2001/6/19,1212.579956,195.1619041,177.9115205
2001/6/20,1223.140015,196.8615208,177.9115205
2001/6/21,1237.040039,199.0986971,177.9115205
2001/6/22,1225.349976,197.2172089,177.9115205
2001/6/25,1218.599976,196.1308122,177.9115205
2001/6/26,1216.76001,195.834674,177.9115205
2001/6/27,1211.069946,194.9188715,177.9115205
2001/6/28,1226.199951,197.3540104,177.9115205
2001/6/29,1224.380005,197.0610943,177.9115205
2001/7/2,1236.719971,199.0471829,177.9115205
2001/7/3,1234.449951,198.6818285,177.9115205
2001/7/5,1219.23999,196.2338209,177.9115205
2001/7/6,1190.589966,191.6226667,177.9115205
2001/7/9,1198.780029,192.9408381,177.9115205
2001/7/10,1181.52002,190.1628801,177.9115205
2001/7/11,1180.180054,189.9472157,177.9115205
2001/7/12,1208.140015,194.447306,177.9115205
2001/7/13,1215.680054,195.6608576,177.9115205
2001/7/16,1202.449951,193.5315035,177.9115205
2001/7/17,1214.439941,195.4612643,177.9115205
2001/7/18,1207.709961,194.3780898,177.9115205
2001/7/19,1215.02002,195.5546267,177.9115205
2001/7/20,1210.849976,194.8834678,177.9115205
2001/7/23,1191.030029,191.6934938,177.9115205
2001/7/24,1171.650024,188.5743274,177.9115205
2001/7/25,1190.48999,191.6065758,177.9115205
2001/7/26,1202.930054,193.6087749,177.9115205
2001/7/27,1205.819946,194.0738963,177.9115205
2001/7/30,1204.52002,193.8646762,177.9115205
2001/7/31,1211.22998,194.9446286,177.9115205
2001/8/1,1215.930054,195.7010945,177.9115205
2001/8/2,1220.75,196.4768535,177.9115205
2001/8/3,1214.349976,195.4467846,177.9115205
2001/8/6,1200.47998,193.2144413,177.9115205
2001/8/7,1204.400024,193.8453632,177.9115205
2001/8/8,1183.530029,190.4863863,177.9115205
2001/8/9,1183.430054,190.4702956,177.9115205
2001/8/10,1190.160034,191.5534701,177.9115205
2001/8/13,1191.290039,191.7353418,177.9115205
2001/8/14,1186.72998,191.001411,177.9115205
2001/8/15,1178.02002,189.5995633,177.9115205
2001/8/16,1181.660034,190.185415,177.9115205
2001/8/17,1161.969971,187.0163455,177.9115205
2001/8/20,1171.410034,188.5357015,177.9115205
2001/8/21,1157.26001,186.2582883,177.9115205
2001/8/22,1165.310059,187.5539248,177.9115205
2001/8/23,1162.089966,187.0356584,177.9115205
2001/8/24,1184.930054,190.7117171,177.9115205
2001/8/27,1179.209961,189.7910815,177.9115205
2001/8/28,1161.51001,186.9423159,177.9115205
2001/8/29,1148.560059,184.8580516,177.9115205
2001/8/30,1129.030029,181.714739,177.9115205
2001/8/31,1133.579956,182.4470391,177.9115205
2001/9/4,1132.939941,182.3440302,177.9115205
2001/9/5,1131.73999,182.1509009,177.9115205
2001/9/6,1106.400024,178.0724927,177.9115205
2001/9/7,1085.780029,174.7537528,177.9115205
2001/9/10,1092.540039,175.8417606,177.9115205
2001/9/17,1038.77002,167.1876019,177.9115205
2001/9/18,1032.73999,166.2170827,177.9115205
2001/9/19,1016.099976,163.5389114,177.9115205
2001/9/20,984.539978,158.4594037,177.9115205
2001/9/21,965.799988,155.4432462,177.9115205
2001/9/24,1003.450012,161.5029294,177.9115205
2001/9/25,1012.27002,162.922489,177.9115205
2001/9/26,1007.039978,162.080726,177.9115205
2001/9/27,1018.609985,163.9428915,177.9115205
2001/9/28,1040.939941,167.5368456,177.9115205
2001/10/1,1038.550049,167.1521981,177.5030538
2001/10/2,1051.329956,169.2090942,179.6873226
2001/10/3,1072.280029,172.5809594,183.2679897
2001/10/4,1069.630005,172.1544442,182.8150627
2001/10/5,1071.380005,172.4361026,183.1141627
2001/10/8,1062.439941,170.9972203,181.5861779
2001/10/9,1056.75,170.0814376,180.6136857
2001/10/10,1080.98999,173.9828072,184.7566466
2001/10/11,1097.430054,176.628797,187.5664886
2001/10/12,1091.650024,175.6985147,186.5785988
2001/10/15,1089.97998,175.4297251,186.2931644
2001/10/16,1097.540039,176.6464988,187.5852866
2001/10/17,1077.089966,173.3551075,184.0900767
2001/10/18,1068.609985,171.9902744,182.6407267
2001/10/19,1073.47998,172.7740887,183.4730785
2001/10/22,1089.900024,175.4168563,186.2794988
2001/10/23,1084.780029,174.5928051,185.4044184
2001/10/24,1085.199951,174.6603906,185.4761891
2001/10/25,1100.089966,177.0569036,188.0211056
2001/10/26,1104.609985,177.7843901,188.7936414
2001/10/29,1078.300049,173.5498675,184.2968972
2001/10/30,1059.790039,170.5707248,181.1332718
2001/10/31,1059.780029,170.5691137,181.1315609
2001/11/1,1084.099976,174.4833522,185.2881876
2001/11/2,1087.199951,174.9822859,185.8180177
2001/11/5,1102.839966,177.4995097,188.4911199
2001/11/6,1118.859985,180.0778942,191.2291702
2001/11/7,1115.800049,179.5854047,190.7061834
2001/11/8,1118.540039,180.0263997,191.1744869
2001/11/9,1120.310059,180.3112802,191.4770086
2001/11/12,1118.329956,179.9925873,191.1385807
2001/11/13,1139.089966,183.3338623,194.6867632
2001/11/14,1141.209961,183.6750705,195.0491007
2001/11/15,1142.23999,183.8408513,195.2251474
2001/11/16,1138.650024,183.2630547,194.6115709
2001/11/19,1151.060059,185.2604207,196.7326233
2001/11/20,1142.660034,183.9084564,195.2969389
2001/11/21,1137.030029,183.0023203,194.3346905
2001/11/23,1150.339966,185.1445234,196.6095491
2001/11/26,1157.420044,186.2840454,197.8196357
2001/11/27,1149.5,185.0093329,196.4659869
2001/11/28,1128.52002,181.6326542,192.8802083
2001/11/29,1140.199951,183.5125118,194.8764755
2001/11/30,1139.449951,183.391801,194.7482898
2001/12/3,1129.900024,181.8547626,193.1160707
2001/12/4,1144.800049,184.2528868,195.6626981
2001/12/5,1170.349976,188.3650877,200.0295459
2001/12/6,1167.099976,187.8420078,199.4740745
2001/12/7,1158.310059,186.4272912,197.971752
2001/12/10,1139.930054,183.4690725,194.8303463
2001/12/11,1136.76001,182.9588613,194.2885404
2001/12/12,1137.069946,183.0087448,194.3415129
2001/12/13,1119.380005,180.1615902,191.3180491
2001/12/14,1123.089966,180.7586998,191.9521344
2001/12/17,1134.359985,182.5725829,193.8783418
2001/12/18,1142.920044,183.9503044,195.3413783
2001/12/19,1149.560059,185.0189992,196.4762518
2001/12/20,1139.930054,183.4690725,194.8303463
2001/12/21,1144.890015,184.2673666,195.6780745
2001/12/24,1144.650024,184.2287406,195.6370567
2001/12/26,1149.369995,184.9884089,196.4437672
2001/12/27,1157.130005,186.2373643,197.7700639
2001/12/28,1161.02002,186.8634531,198.434923
2001/12/31,1148.079956,184.7807801,196.2232811
2002/1/2,1154.670044,185.8414394,196.2232811
2002/1/3,1165.27002,187.5474807,196.2232811
2002/1/4,1172.51001,188.7127401,196.2232811
2002/1/7,1164.890015,187.4863198,196.2232811
2002/1/8,1160.709961,186.8135498,196.2232811
2002/1/9,1155.140015,185.9170801,196.2232811
2002/1/10,1156.550049,186.1440218,196.2232811
2002/1/11,1145.599976,184.3816332,196.2232811
2002/1/14,1138.410034,183.2244288,196.2232811
2002/1/15,1146.189941,184.4765866,196.2232811
2002/1/16,1127.569946,181.479742,196.2232811
2002/1/17,1138.880005,183.3000696,196.2232811
2002/1/18,1127.579956,181.4813531,196.2232811
2002/1/22,1119.310059,180.1503326,196.2232811
2002/1/23,1128.180054,181.5779375,196.2232811
2002/1/24,1132.150024,182.2168949,196.2232811
2002/1/25,1133.280029,182.3987665,196.2232811
2002/1/28,1133.060059,182.3633629,196.2232811
2002/1/29,1100.640015,177.1454327,196.2232811
2002/1/30,1113.569946,179.2264748,196.2232811
2002/1/31,1130.199951,181.9030352,196.2232811
2002/2/1,1122.199951,180.6154539,196.2232811
2002/2/4,1094.439941,176.1475453,196.2232811
2002/2/5,1090.02002,175.4361694,196.2232811
2002/2/6,1083.51001,174.3883985,196.2232811
2002/2/7,1080.170044,173.8508388,196.2232811
2002/2/8,1096.219971,176.434037,196.2232811
2002/2/11,1111.939941,178.9641293,196.2232811
2002/2/12,1107.5,178.2495312,196.2232811
2002/2/13,1118.51001,180.0215666,196.2232811
2002/2/14,1116.47998,179.694838,196.2232811
2002/2/15,1104.180054,177.7151937,196.2232811
2002/2/19,1083.339966,174.3610304,196.2232811
2002/2/20,1097.97998,176.7173063,196.2232811
2002/2/21,1080.949951,173.976363,196.2232811
2002/2/22,1089.839966,175.4071901,196.2232811
2002/2/25,1109.430054,178.5601689,196.2232811
2002/2/26,1109.380005,178.5521136,196.2232811
2002/2/27,1109.890015,178.6341986,196.2232811
2002/2/28,1106.72998,178.1255983,196.2232811
2002/3/1,1131.780029,182.157345,200.664656
2002/3/4,1153.839966,185.7078402,204.575884
2002/3/5,1146.140015,184.4685512,203.2106823
2002/3/6,1162.77002,187.1451115,206.159183
2002/3/7,1157.540039,186.3033583,205.2319071
2002/3/8,1164.310059,187.3929772,206.432232
2002/3/11,1168.26001,188.0287126,207.1325585
2002/3/12,1165.579956,187.5973641,206.6573848
2002/3/13,1154.089966,185.7480772,204.620209
2002/3/14,1153.040039,185.5790939,204.4340569
2002/3/15,1166.160034,187.6907263,206.7602326
2002/3/18,1165.550049,187.5925507,206.6520823
2002/3/19,1170.290039,188.355441,207.4924827
2002/3/20,1151.849976,185.387556,204.2230586
2002/3/21,1153.589966,185.6676033,204.5315589
2002/3/22,1148.699951,184.8805669,203.664559
2002/3/25,1131.869995,182.1718249,200.680607
2002/3/26,1138.48999,183.2372976,201.8543324
2002/3/27,1144.579956,184.2174633,202.9340837
2002/3/28,1147.390015,184.6697357,203.4323073
2002/4/1,1146.540039,184.5329341,203.2816065
2002/4/2,1136.76001,182.9588613,201.5476069
2002/4/3,1125.400024,181.1304982,199.5334808
2002/4/4,1126.339966,181.2817796,199.7001326
2002/4/5,1122.72998,180.7007609,199.0600819
2002/4/8,1125.290039,181.1127964,199.5139805
2002/4/9,1117.800049,179.9073,198.1860049
2002/4/10,1130.469971,181.9464943,200.4323827
2002/4/11,1103.689941,177.6363112,195.684282
2002/4/12,1111.01001,178.8144591,196.9821306
2002/4/15,1102.550049,177.4528482,195.4821791
2002/4/16,1128.369995,181.6085081,200.0600568
2002/4/17,1126.069946,181.2383206,199.652258
2002/4/18,1124.469971,180.9808083,199.3685824
2002/4/19,1125.170044,181.0934834,199.4927054
2002/4/22,1107.829956,178.3026369,196.4183069
2002/4/23,1100.959961,177.1969273,195.2002564
2002/4/24,1093.140015,175.9383253,193.8137796
2002/4/25,1091.47998,175.6711465,193.5194553
2002/4/26,1076.319946,173.2311746,190.8315805
2002/4/29,1065.449951,171.4816743,188.9043299
2002/4/30,1076.920044,173.3277589,190.9379779
2002/5/1,1086.459961,174.8631862,190.9379779
2002/5/2,1084.560059,174.5574015,190.9379779
2002/5/3,1073.430054,172.7660532,190.9379779
2002/5/6,1052.670044,169.4247782,190.9379779
2002/5/7,1049.48999,168.912956,190.9379779
2002/5/8,1088.849976,175.2478536,190.9379779
2002/5/9,1073.01001,172.6984481,190.9379779
2002/5/10,1054.98999,169.7981681,190.9379779
2002/5/13,1074.560059,172.9479249,190.9379779
2002/5/14,1097.280029,176.6046508,190.9379779
2002/5/15,1091.069946,175.6051525,190.9379779
2002/5/16,1098.22998,176.7575432,190.9379779
2002/5/17,1106.589966,178.1030634,190.9379779
2002/5/20,1091.880005,175.7355296,190.9379779
2002/5/21,1079.880005,173.8041577,190.9379779
2002/5/22,1086.02002,174.7923788,190.9379779
2002/5/23,1097.079956,176.5724496,190.9379779
2002/5/24,1083.819946,174.438282,190.9379779
2002/5/28,1074.550049,172.9463138,190.9379779
2002/5/29,1067.660034,171.837382,190.9379779
2002/5/30,1064.660034,171.354539,190.9379779
2002/5/31,1067.140015,171.7536862,190.9379779
2002/6/3,1040.680054,167.4950174,190.9379779
2002/6/4,1040.689941,167.4966087,190.9379779
2002/6/5,1049.900024,168.97895,190.9379779
2002/6/6,1029.150024,165.6392861,190.9379779
2002/6/7,1027.530029,165.3785517,190.9379779
2002/6/10,1030.73999,165.8951874,190.9379779
2002/6/11,1013.599976,163.1365423,190.9379779
2002/6/12,1020.26001,164.2084592,190.9379779
2002/6/13,1009.559998,162.4863173,190.9379779
2002/6/14,1007.27002,162.1177507,190.9379779
2002/6/17,1036.170044,166.7691419,190.9379779
2002/6/18,1037.140015,166.9252564,190.9379779
2002/6/19,1019.98999,164.1650001,190.9379779
2002/6/20,1006.289978,161.9600152,190.9379779
2002/6/21,989.140015,159.1997689,190.9379779
2002/6/24,992.719971,159.7759544,190.9379779
2002/6/25,976.140015,157.1074493,190.9379779
2002/6/26,973.530029,156.6873782,190.9379779
2002/6/27,990.640015,159.4411903,190.9379779
2002/6/28,989.820007,159.309212,190.9379779
2002/7/1,968.650024,155.9019528,190.9379779
2002/7/2,948.090027,152.5928694,190.9379779
2002/7/3,953.98999,153.5424547,190.9379779
2002/7/5,989.030029,159.1820669,190.9379779
2002/7/8,976.97998,157.2426397,190.9379779
2002/7/9,952.830017,153.3557597,190.9379779
2002/7/10,920.469971,148.1474861,190.9379779
2002/7/11,927.369995,149.2580288,190.9379779
2002/7/12,921.390015,148.295565,190.9379779
2002/7/15,917.929993,147.7386826,190.9379779
2002/7/16,900.940002,145.0041833,190.9379779
2002/7/17,906.039978,145.8250125,190.9379779
2002/7/18,881.559998,141.8850171,190.9379779
2002/7/19,847.75,136.4433771,190.9379779
2002/7/22,819.849976,131.9529336,190.9379779
2002/7/23,797.700012,128.3879487,190.9379779
2002/7/24,843.429993,135.7480821,190.9379779
2002/7/25,838.679993,134.9835807,190.9379779
2002/7/26,852.840027,137.262605,190.9379779
2002/7/29,898.960022,144.6855102,190.9379779
2002/7/30,902.780029,145.3003314,190.9379779
2002/7/31,911.619995,146.7231032,190.9379779
2002/8/1,884.659973,142.3839508,190.9379779
2002/8/2,864.23999,139.0974023,190.9379779
2002/8/5,834.599976,134.3269115,190.9379779
2002/8/6,859.570007,138.3457795,190.9379779
2002/8/7,876.77002,141.1140813,190.9379779
2002/8/8,905.460022,145.73167,190.9379779
2002/8/9,908.640015,146.2434824,190.9379779
2002/8/12,903.799988,145.4644914,190.9379779
2002/8/13,884.210022,142.3115322,190.9379779
2002/8/14,919.619995,148.0106845,190.9379779
2002/8/15,930.25,149.7215589,190.9379779
2002/8/16,928.77002,149.4833595,190.9379779
2002/8/19,950.700012,153.0129404,190.9379779
2002/8/20,937.429993,150.8771619,190.9379779
2002/8/21,949.359985,152.7972662,190.9379779
2002/8/22,962.700012,154.9443123,190.9379779
2002/8/23,940.859985,151.4292111,190.9379779
2002/8/26,947.950012,152.5703343,190.9379779
2002/8/27,934.820007,150.4570908,190.9379779
2002/8/28,917.869995,147.7290261,190.9379779
2002/8/29,917.799988,147.7177586,190.9379779
2002/8/30,916.070007,147.4393222,190.9379779
2002/9/3,878.02002,141.3152659,190.9379779
2002/9/4,893.400024,143.7906415,190.9379779
2002/9/5,879.150024,141.4971374,190.9379779
2002/9/6,893.919983,143.8743277,190.9379779
2002/9/9,902.960022,145.3293008,190.9379779
2002/9/10,909.580017,146.3947735,190.9379779
2002/9/11,909.450012,146.3738495,190.9379779
2002/9/12,886.909973,142.746083,190.9379779
2002/9/13,889.809998,143.2128352,190.9379779
2002/9/16,891.099976,143.4204542,190.9379779
2002/9/17,873.52002,140.5910014,190.9379779
2002/9/18,869.460022,139.9375543,190.9379779
2002/9/19,843.320007,135.7303801,190.9379779
2002/9/20,845.390015,136.063543,190.9379779
2002/9/23,833.700012,134.1820644,190.9379779
2002/9/24,819.289978,131.8628032,190.9379779
2002/9/25,839.659973,135.1413062,190.9379779
2002/9/26,854.950012,137.6022021,190.9379779
2002/9/27,827.369995,133.163263,190.9379779
2002/9/30,815.280029,131.2174113,190.9379779
2002/10/1,847.909973,136.4691244,198.5798866
2002/10/2,827.909973,133.2501712,193.8959014
2002/10/3,818.950012,131.8080865,191.7974852
2002/10/4,800.580017,128.8514788,187.495246
2002/10/7,785.280029,126.3889815,183.9120002
2002/10/8,798.549988,128.5247504,187.0198147
2002/10/9,776.76001,125.0177044,181.9166181
2002/10/10,803.919983,129.3890385,188.2774636
2002/10/11,835.320007,134.4427988,195.6313259
2002/10/14,841.440002,135.4277977,197.0646242
2002/10/15,881.27002,141.8383458,206.3927849
2002/10/16,860.02002,138.4182081,201.4160506
2002/10/17,879.200012,141.5051829,205.9079905
2002/10/18,884.390015,142.3405017,207.1234854
2002/10/21,899.719971,144.8078222,210.7137497
2002/10/22,890.159973,143.2691629,208.4748053
2002/10/23,896.140015,144.2316367,209.8753267
2002/10/24,882.5,142.0363082,206.6808453
2002/10/25,897.650024,144.4746691,210.2289696
2002/10/28,890.22998,143.2804304,208.4912008
2002/10/29,882.150024,141.9799804,206.5988811
2002/10/30,890.710022,143.357692,208.6036263
2002/10/31,885.76001,142.5609992,207.4443372
2002/11/1,900.960022,145.0074055,211.0041687
2002/11/4,908.349976,146.1968013,212.7348905
2002/11/5,915.390015,147.3298791,214.3836624
2002/11/6,923.76001,148.6770102,216.343909
2002/11/7,902.650024,145.2794074,211.3999659
2002/11/8,894.73999,144.0063059,209.5474418
2002/11/11,876.190002,141.0207288,205.2030484
2002/11/12,882.950012,142.1087366,206.7862377
2002/11/13,882.530029,142.0411413,206.687878
2002/11/14,904.27002,145.5401419,211.7793678
2002/11/15,909.830017,146.4350104,213.081515
2002/11/18,900.359985,144.9108309,210.8636405
2002/11/19,896.73999,144.3282012,210.0158404
2002/11/20,914.150024,147.1303054,214.0932574
2002/11/21,933.76001,150.2864868,218.6859016
2002/11/22,930.549988,149.7698412,217.9341168
2002/11/25,932.869995,150.1432409,218.4774607
2002/11/26,913.309998,146.9951052,213.8965239
2002/11/27,938.869995,151.1089269,219.8826563
2002/11/29,936.309998,150.6969013,219.2831069
2002/12/2,934.530029,150.4104195,218.8662395
2002/12/3,920.75,148.1925561,215.6389669
2002/12/4,917.580017,147.6823548,214.8965592
2002/12/5,906.549988,145.9070974,212.3133346
2002/12/6,912.22998,146.8212788,213.6435845
2002/12/9,892,143.5653109,208.9057382
2002/12/10,904.450012,145.5691112,211.8215218
2002/12/11,904.960022,145.6511961,211.9409658
2002/12/12,901.580017,145.1071922,211.1493711
2002/12/13,889.47998,143.1597196,208.3155514
2002/12/16,910.400024,146.5267517,213.2150102
2002/12/17,902.98999,145.3341241,211.4795857
2002/12/18,891.119995,143.4236762,208.6996417
2002/12/19,884.25,142.3179666,207.090694
2002/12/20,895.76001,144.1704757,209.7863298
2002/12/23,897.380005,144.4312101,210.1657314
2002/12/24,892.469971,143.6409517,209.0158051
2002/12/26,889.659973,143.1886891,208.3577056
2002/12/27,875.400024,140.8935837,205.0180362
2002/12/30,879.390015,141.5357634,205.9524891
2002/12/31,879.820007,141.6049696,206.0531929
2003/1/2,909.030029,146.3062542,206.0531929
2003/1/3,908.590027,146.2354369,206.0531929
2003/1/6,929.01001,149.5219854,206.0531929
2003/1/7,922.929993,148.5434209,206.0531929
2003/1/8,909.929993,146.4511013,206.0531929
2003/1/9,927.570007,149.2902203,206.0531929
2003/1/10,927.570007,149.2902203,206.0531929
2003/1/13,926.26001,149.0793793,206.0531929
2003/1/14,931.659973,149.9484907,206.0531929
2003/1/15,918.219971,147.7853539,206.0531929
2003/1/16,914.599976,147.2027242,206.0531929
2003/1/17,901.780029,145.1393837,206.0531929
2003/1/21,887.619995,142.8603594,206.0531929
2003/1/22,878.359985,141.3699825,206.0531929
2003/1/23,887.340027,142.8152992,206.0531929
2003/1/24,861.400024,138.6403165,206.0531929
2003/1/27,847.47998,136.399918,206.0531929
2003/1/28,858.539978,138.1799988,206.0531929
2003/1/29,864.359985,139.1167153,206.0531929
2003/1/30,844.609985,135.937999,206.0531929
2003/1/31,855.700012,137.7229129,206.0531929
2003/2/3,860.320007,138.4664903,206.0531929
2003/2/4,848.200012,136.5158055,206.0531929
2003/2/5,843.590027,135.7738392,206.0531929
2003/2/6,838.150024,134.8982834,206.0531929
2003/2/7,829.690002,133.5366627,206.0531929
2003/2/10,835.969971,134.547409,206.0531929
2003/2/11,829.200012,133.4578,206.0531929
2003/2/12,818.679993,131.7646275,206.0531929
2003/2/13,817.369995,131.5537864,206.0531929
2003/2/14,834.890015,134.3735926,206.0531929
2003/2/18,851.169983,136.9938153,206.0531929
2003/2/19,845.130005,136.021695,206.0531929
2003/2/20,837.099976,134.7292807,206.0531929
2003/2/21,848.169983,136.5109724,206.0531929
2003/2/24,832.580017,134.0018038,206.0531929
2003/2/25,838.570007,134.9658787,206.0531929
2003/2/26,827.549988,133.1922325,206.0531929
2003/2/27,837.280029,134.7582598,206.0531929
2003/2/28,841.150024,135.3811264,206.0531929
2003/3/3,834.809998,134.3607141,204.5001018
2003/3/4,821.98999,132.2973638,201.3596352
2003/3/5,829.849976,133.5624101,203.2850648
2003/3/6,822.099976,132.3150658,201.386578
2003/3/7,828.890015,133.4079067,203.049907
2003/3/10,807.47998,129.9620117,197.8051754
2003/3/11,800.72998,128.875615,196.1516547
2003/3/12,804.190002,129.4324974,196.9992426
2003/3/13,831.900024,133.8923606,203.787257
2003/3/14,833.27002,134.1128582,204.1228595
2003/3/17,862.789978,138.8640263,211.3542468
2003/3/18,866.450012,139.4531002,212.2508308
2003/3/19,874.02002,140.6714753,214.1052257
2003/3/20,875.669983,140.937033,214.5094106
2003/3/21,895.789978,144.175299,219.4381262
2003/3/24,864.22998,139.0957913,211.7069984
2003/3/25,874.73999,140.7873528,214.2815939
2003/3/26,869.950012,140.016417,213.108212
2003/3/27,868.52002,139.7862632,212.7579125
2003/3/28,863.5,138.9783027,211.5281781
2003/3/31,848.179993,136.5125834,207.7752966
2003/4/1,858.47998,138.1703422,210.2984436
2003/4/2,880.900024,141.7787958,215.7905931
2003/4/3,876.450012,141.0625768,214.7004913
2003/4/4,878.849976,141.4488454,215.288401
2003/4/7,879.929993,141.6226716,215.5529684
2003/4/8,878.289978,141.358715,215.1512205
2003/4/9,865.98999,139.3790607,212.1381411
2003/4/10,871.580017,140.2787625,213.5075079
2003/4/11,868.299988,139.7508495,212.7040121
