Date,Close,TOPIX,HALF_YEAR
1996/5/21,1689.3,103.5706841,104.6262175
1996/5/22,1683.12,103.1917894,104.6262175
1996/5/23,1662.1,101.9030569,104.6262175
1996/5/24,1664.55,102.053266,104.6262175
1996/5/27,1658.44,101.678663,104.6262175
1996/5/28,1675.23,102.7080549,104.6262175
1996/5/29,1680.86,103.0532292,104.6262175
1996/5/30,1673.41,102.596471,104.6262175
1996/5/31,1680.57,103.0354493,104.6262175
1996/6/3,1658.64,101.6909249,104.6262175
1996/6/4,1675.55,102.727674,104.6262175
1996/6/5,1675.1,102.7000846,104.6262175
1996/6/6,1668.48,102.2942136,104.6262175
1996/6/7,1659.69,101.7553002,104.6262175
1996/6/10,1657.92,101.6467818,104.6262175
1996/6/11,1666.53,102.1746594,104.6262175
1996/6/12,1684.63,103.2843672,104.6262175
1996/6/13,1684.85,103.2978554,104.6262175
1996/6/14,1700.1,104.2328302,104.6262175
1996/6/17,1692.21,103.7490957,104.6262175
1996/6/18,1698.16,104.1138891,104.6262175
1996/6/19,1698.63,104.1427047,104.6262175
1996/6/20,1700.53,104.2591934,104.6262175
1996/6/21,1709.6,104.8152735,104.6262175
1996/6/24,1718.91,105.386068,104.6262175
1996/6/25,1715.53,105.1788408,104.6262175
1996/6/26,1722.13,105.5834856,104.6262175
1996/6/27,1712.21,104.9752921,104.6262175
1996/6/28,1712.45,104.9900065,104.6262175
1996/7/1,1708.21,104.7300528,104.6262175
1996/7/2,1699.43,104.1917526,104.6262175
1996/7/3,1698.34,104.1249249,104.6262175
1996/7/4,1692.29,103.7540005,104.6262175
1996/7/5,1690.5,103.6442559,104.6262175
1996/7/8,1669.44,102.353071,104.6262175
1996/7/9,1667.32,102.2230942,104.6262175
1996/7/10,1658.17,101.6621093,104.6262175
1996/7/11,1660.62,101.8123184,104.6262175
1996/7/12,1647.25,100.992606,104.6262175
1996/7/15,1644.47,100.8221647,104.6262175
1996/7/16,1626.11,99.69651638,104.6262175
1996/7/17,1625.54,99.66156978,104.6262175
1996/7/18,1636.08,100.3077753,104.6262175
1996/7/19,1630.6,99.97179748,104.6262175
1996/7/22,1603.23,98.29374762,104.6262175
1996/7/23,1609.7,98.69042218,104.6262175
1996/7/24,1581.71,96.97436023,104.6262175
1996/7/25,1590.44,97.50959499,104.6262175
1996/7/26,1603.24,98.29436072,104.6262175
1996/7/29,1598.08,97.97800204,104.6262175
1996/7/30,1591.26,97.55986904,104.6262175
1996/7/31,1584.43,97.14112295,104.6262175
1996/8/1,1597.38,97.93508516,104.6262175
1996/8/2,1597.97,97.97125795,104.6262175
1996/8/5,1601.88,98.21097936,104.6262175
1996/8/6,1584.81,97.16442068,104.6262175
1996/8/7,1568.44,96.16077888,104.6262175
1996/8/8,1578.9,96.80207963,104.6262175
1996/8/9,1567.44,96.09946906,104.6262175
1996/8/12,1570.52,96.28830331,104.6262175
1996/8/13,1580.71,96.91305041,104.6262175
1996/8/14,1589.73,97.46606501,104.6262175
1996/8/15,1588.79,97.40843378,104.6262175
1996/8/16,1584.84,97.16625998,104.6262175
1996/8/19,1591.77,97.59113705,104.6262175
1996/8/20,1594.86,97.78058441,104.6262175
1996/8/21,1605.92,98.45867105,104.6262175
1996/8/22,1613.96,98.95160203,104.6262175
1996/8/23,1607.3,98.5432786,104.6262175
1996/8/26,1582.87,97.04547963,104.6262175
1996/8/27,1583.12,97.06080708,104.6262175
1996/8/28,1572.12,96.38639903,104.6262175
1996/8/29,1559.21,95.59488921,104.6262175
1996/8/30,1543.49,94.63109879,104.6262175
1996/9/2,1539.67,94.39689527,104.6262175
1996/9/3,1546.12,94.79234363,104.6262175
1996/9/4,1540.99,94.47782424,104.6262175
1996/9/5,1557.8,95.50844236,104.6262175
1996/9/6,1545.92,94.78008166,104.6262175
1996/9/9,1542.58,94.57530686,104.6262175
1996/9/10,1560.23,95.65742523,104.6262175
1996/9/11,1559.15,95.59121062,104.6262175
1996/9/12,1554.34,95.29631037,104.6262175
1996/9/13,1575.75,96.60895369,104.6262175
1996/9/17,1604.96,98.39981362,104.6262175
1996/9/18,1597.48,97.94121614,104.6262175
1996/9/19,1601.89,98.21159246,104.6262175
1996/9/20,1592.39,97.62914914,104.6262175
1996/9/24,1589.48,97.45073756,104.6262175
1996/9/25,1602.37,98.24102118,104.6262175
1996/9/26,1611.64,98.80936324,104.6262175
1996/9/27,1622.25,99.45986046,104.6262175
1996/9/30,1627.55,99.78480252,104.6262175
1996/10/1,1622.91,99.50032494,104.6262175
1996/10/2,1620.21,99.33478842,104.6262175
1996/10/3,1608.02,98.58742168,104.6262175
1996/10/4,1593.6,97.70333403,104.6262175
1996/10/7,1590.88,97.53657131,104.6262175
1996/10/8,1581.72,96.97497333,104.6262175
1996/10/9,1569.96,96.25396981,104.6262175
1996/10/11,1571.87,96.37107157,104.6262175
1996/10/14,1576.25,96.6396086,104.6262175
1996/10/15,1601.86,98.20975317,104.6262175
1996/10/16,1600.9,98.15089574,104.6262175
1996/10/17,1602.57,98.25328314,104.6262175
1996/10/18,1615.21,99.0282393,104.6262175
1996/10/21,1597.06,97.91546602,104.6262175
1996/10/22,1583.81,97.10311086,104.6262175
1996/10/23,1576.73,96.66903731,104.6262175
1996/10/24,1571.09,96.32324991,104.6262175
1996/10/25,1557.76,95.50598997,104.6262175
1996/10/28,1564.94,95.9461945,104.6262175
1996/10/29,1572.8,96.42808971,104.6262175
1996/10/30,1562.88,95.81989626,104.6262175
1996/10/31,1550.55,95.06394615,104.6262175
1996/11/1,1557.57,95.4943411,105.09777
1996/11/5,1553.8,95.26320307,104.8427703
1996/11/6,1573.17,96.45077434,106.1336698
1996/11/7,1561.99,95.76533052,105.3740143
1996/11/8,1576.65,96.66413253,106.3538025
1996/11/11,1572.83,96.429929,106.0954964
1996/11/12,1576.75,96.67026351,106.3592632
1996/11/13,1567.78,96.1203144,105.7507323
1996/11/14,1569.85,96.24722573,105.8901749
1996/11/15,1564.74,95.93393253,105.5443675
1996/11/18,1556.33,95.41831692,104.9740333
1996/11/19,1562.08,95.77084841,105.3604416
1996/11/20,1572.78,96.42686351,106.077234
1996/11/21,1570.61,96.2938212,105.9306747
1996/11/22,1573.56,96.47468517,106.129266
1996/11/25,1578.47,96.77571641,106.4593925
1996/11/26,1584.79,97.16319449,106.883943
1996/11/27,1584.79,97.16319449,106.883943
1996/11/28,1568.38,96.15710029,105.7656136
1996/11/29,1562.8,95.81499148,105.3879759
1996/12/2,1542.19,94.55139602,103.9795592
1996/12/3,1535.64,94.14981668,103.5360528
1996/12/4,1536.36,94.19395976,103.584574
1996/12/5,1551.76,95.13813103,104.6125696
1996/12/6,1517.01,93.00761468,102.2162196
1996/12/9,1532.77,93.97385749,103.2672107
1996/12/10,1542.99,94.60044388,103.9512015
1996/12/11,1524.9,93.49134918,102.7180208
1996/12/12,1512.43,92.72681569,101.8711097
1996/12/13,1501.95,92.08428874,101.1602943
1996/12/16,1511.98,92.69922627,101.8313599
1996/12/17,1515.42,92.91013206,102.0625169
1996/12/18,1498.48,91.87154366,100.9087217
1996/12/19,1469.73,90.10888625,98.93480417
1996/12/20,1475.84,90.48348926,99.34439575
1996/12/24,1448.45,88.80421321,97.46580623
1996/12/25,1469.43,90.0904933,98.85738842
1996/12/26,1460.01,89.51295477,98.2195595
1996/12/27,1466.8,89.92924846,98.67423007
1996/12/30,1470.94,90.18307113,98.95195134
1997/1/6,1480.86,90.79126458,99.61481168
1997/1/7,1453.05,89.0862384,97.70827859
1997/1/8,1433.28,87.8741432,96.36053588
1997/1/9,1392.18,85.35430947,93.51577584
1997/1/10,1337.03,81.97307273,89.65842407
1997/1/13,1383.11,84.79822937,92.64550404
1997/1/14,1386.58,85.01097446,92.877355
1997/1/16,1394.01,85.46650644,93.37238641
1997/1/17,1388.36,85.12010594,92.99240285
1997/1/20,1359.17,83.33047221,90.99526619
1997/1/21,1349.32,82.72657045,90.33100317
1997/1/22,1378.62,84.52294827,92.25082038
1997/1/23,1369.75,83.97913014,91.65343781
1997/1/24,1353.48,82.98161932,90.55168423
1997/1/27,1326.6,81.33361127,88.71689659
1997/1/28,1345.88,82.51566466,89.98778387
1997/1/29,1366.44,83.77619462,91.34177587
1997/1/30,1345.7,82.50462889,89.93401157
1997/1/31,1372.48,84.14650595,91.68881515
1997/2/3,1367.74,83.85589739,91.37106106
1997/2/4,1375.74,84.34637598,91.90238856
1997/2/5,1355.4,83.09933418,90.52324249
1997/2/6,1349.88,82.76090395,90.1530701
1997/2/7,1341.5,82.24712763,89.58990742
1997/2/10,1354.89,83.06806617,90.4752995
1997/2/12,1368.43,83.89820117,91.37051194
1997/2/13,1382.79,84.77861023,92.31937659
1997/2/14,1389.88,85.21329687,92.79031248
1997/2/17,1393.74,85.44995279,93.04729772
1997/2/18,1381.12,84.67622282,92.19707695
1997/2/19,1380.24,84.62227018,92.13829484
1997/2/20,1411.66,86.54862482,94.18906147
1997/2/21,1425.01,87.36711096,95.07145807
1997/2/24,1423.3,87.26227116,94.95723605
1997/2/25,1425.37,87.38918249,95.09513812
1997/2/26,1416.2,86.82697142,94.47939006
1997/2/27,1413.39,86.65469081,94.29155295
1997/2/28,1390.59,85.25682685,92.74555636
1997/3/3,1379.58,84.5818057,92.00538285
1997/3/4,1387.94,85.09435582,92.55956026
1997/3/5,1371.92,84.11217245,91.47873619
1997/3/6,1354.01,83.01411352,90.26871251
1997/3/7,1362.29,83.52175886,90.81736584
1997/3/10,1360.15,83.39055583,90.67447779
1997/3/11,1369.05,83.93621326,91.26393972
1997/3/12,1366.58,83.784778,91.09898639
1997/3/13,1351.04,82.83202335,90.05114306
1997/3/14,1353.54,82.9852979,90.21746829
1997/3/17,1358.75,83.30472208,90.56339875
1997/3/18,1376.99,84.42301326,91.76302722
1997/3/19,1381.39,84.69277648,92.05531058
1997/3/21,1394.48,85.49532206,92.91943485
1997/3/24,1375.71,84.34453668,91.65165473
1997/3/25,1392.81,85.39293466,92.77689313
1997/3/26,1395.7,85.57012004,92.96900119
1997/3/27,1382.58,84.76573517,92.08677138
1997/3/28,1378.71,84.52846615,91.82828641
1997/3/31,1373.26,84.19432762,91.46385131
1997/4/1,1363.05,83.56835432,90.77873636
1997/4/2,1375.6,84.3377926,91.60693725
1997/4/3,1380.7,84.6504727,91.94531299
1997/4/4,1369.82,83.98342182,91.2150236
1997/4/7,1354.83,83.06438758,90.20580975
1997/4/8,1365.05,83.69097397,90.8811721
1997/4/9,1343.39,82.3630032,89.41585958
1997/4/10,1320.82,80.97924049,87.88793302
1997/4/11,1336.53,81.94241781,88.92099582
1997/4/14,1327.51,81.38940321,88.31680649
1997/4/15,1342.4,82.30230648,89.29642304
1997/4/16,1356.5,83.16677498,90.22460554
1997/4/17,1366.11,83.75596238,90.85929708
1997/4/18,1386.66,85.01587924,92.20581212
1997/4/21,1404.7,86.12190845,93.38997447
1997/4/22,1405.58,86.1758611,93.4484437
1997/4/23,1420.79,87.10838351,94.44883844
1997/4/24,1419.09,87.00415681,94.33569337
1997/4/25,1411.63,86.54678553,93.83716028
1997/4/28,1410.85,86.49896386,93.78528163
1997/4/30,1441.19,88.3591039,95.75965382
1997/5/1,1453.24,89.09788726,95.75965382
1997/5/2,1467.53,89.97400464,95.75965382
1997/5/6,1509.13,92.52449327,95.75965382
1997/5/7,1500.52,91.9966157,95.75965382
1997/5/8,1494.91,91.65266759,95.75965382
1997/5/9,1478.04,90.61837088,95.75965382
1997/5/12,1493.45,91.56315525,95.75965382
1997/5/13,1500.67,92.00581217,95.75965382
1997/5/14,1502.31,92.10636028,95.75965382
1997/5/15,1489.18,91.3013623,95.75965382
1997/5/16,1503.29,92.16644391,95.75965382
1997/5/19,1512.83,92.75133962,95.75965382
1997/5/20,1503.56,92.18299756,95.75965382
1997/5/21,1475.99,90.49268574,95.75965382
1997/5/22,1476.93,90.55031697,95.75965382
1997/5/23,1489.89,91.34489228,95.75965382
1997/5/26,1494.61,91.63427464,95.75965382
1997/5/27,1484.45,91.01136684,95.75965382
1997/5/28,1503.25,92.16399151,95.75965382
1997/5/29,1503.34,92.1695094,95.75965382
1997/5/30,1486.89,91.16096281,95.75965382
1997/6/2,1507.83,92.4447905,95.75965382
1997/6/3,1511.93,92.69616078,95.75965382
1997/6/4,1518.27,93.08486506,95.75965382
1997/6/5,1514.45,92.85066153,95.75965382
1997/6/6,1509.66,92.55698748,95.75965382
1997/6/9,1504.92,92.26637892,95.75965382
1997/6/10,1513.99,92.82245901,95.75965382
1997/6/11,1508.83,92.50610033,95.75965382
1997/6/12,1526.45,93.58637941,95.75965382
1997/6/13,1530.25,93.81935674,95.75965382
1997/6/16,1542.19,94.55139602,95.75965382
1997/6/17,1537.38,94.25649578,95.75965382
1997/6/18,1531.71,93.90886908,95.75965382
1997/6/19,1530.54,93.83713659,95.75965382
1997/6/20,1530.24,93.81874364,95.75965382
1997/6/23,1530.92,93.86043432,95.75965382
1997/6/24,1531.97,93.92480963,95.75965382
1997/6/25,1558.44,95.54768065,95.75965382
1997/6/26,1560.28,95.66049072,95.75965382
1997/6/27,1546.59,94.82115925,95.75965382
1997/6/30,1553.81,95.26381617,95.75965382
1997/7/1,1529.38,93.76601719,95.75965382
1997/7/2,1531.27,93.88189276,95.75965382
1997/7/3,1526.85,93.61090334,95.75965382
1997/7/4,1515.17,92.89480461,95.75965382
1997/7/7,1497.1,91.7869361,95.75965382
1997/7/8,1500.48,91.9941633,95.75965382
1997/7/9,1494.52,91.62875676,95.75965382
1997/7/10,1499.11,91.91016885,95.75965382
1997/7/11,1504.39,92.23388471,95.75965382
1997/7/14,1525.14,93.50606354,95.75965382
1997/7/15,1521.89,93.30680662,95.75965382
1997/7/16,1544.93,94.71938494,95.75965382
1997/7/17,1553.14,95.22273859,95.75965382
1997/7/18,1539.36,94.37788923,95.75965382
1997/7/22,1531.6,93.902125,95.75965382
1997/7/23,1529.63,93.78134465,95.75965382
1997/7/24,1538.76,94.34110333,95.75965382
1997/7/25,1544.29,94.68014665,95.75965382
1997/7/28,1555.16,95.34658443,95.75965382
1997/7/29,1548.88,94.96155874,95.75965382
1997/7/30,1536.92,94.22829326,95.75965382
1997/7/31,1544.04,94.6648192,95.75965382
1997/8/1,1512.79,92.74888723,95.75965382
1997/8/4,1497.26,91.79674567,95.75965382
1997/8/5,1487.13,91.17567717,95.75965382
1997/8/6,1507.63,92.43252854,95.75965382
1997/8/7,1497.1,91.7869361,95.75965382
1997/8/8,1503.27,92.16521771,95.75965382
1997/8/11,1459.68,89.49272252,95.75965382
1997/8/12,1475.85,90.48410236,95.75965382
1997/8/13,1477.87,90.60794821,95.75965382
1997/8/14,1494.69,91.63917943,95.75965382
1997/8/15,1501.69,92.06834819,95.75965382
1997/8/18,1490.29,91.36941621,95.75965382
1997/8/19,1483,90.9224676,95.75965382
1997/8/20,1492.08,91.47916079,95.75965382
1997/8/21,1489.11,91.29707062,95.75965382
1997/8/22,1455.73,89.25054872,95.75965382
1997/8/25,1454.06,89.14816132,95.75965382
1997/8/26,1465.91,89.87468272,95.75965382
1997/8/27,1442.78,88.45658651,95.75965382
1997/8/28,1438.1,88.16965654,95.75965382
1997/8/29,1427.99,87.54981423,95.75965382
1997/9/1,1402.23,85.97047319,95.75965382
1997/9/2,1416.05,86.81777494,95.75965382
1997/9/3,1449.85,88.89004696,95.75965382
1997/9/4,1446.63,88.69262933,95.75965382
1997/9/5,1444.65,88.57123588,95.75965382
1997/9/8,1440.6,88.3229311,95.75965382
1997/9/9,1441.21,88.36033009,95.75965382
1997/9/10,1441.03,88.34929432,95.75965382
1997/9/11,1415.68,86.79509031,95.75965382
1997/9/12,1396.64,85.62775128,95.75965382
1997/9/16,1394.24,85.4806077,95.75965382
1997/9/17,1373.97,84.23785759,95.75965382
1997/9/18,1385.09,84.91962282,95.75965382
1997/9/19,1389.46,85.18754675,95.75965382
1997/9/22,1402.52,85.98825304,95.75965382
1997/9/24,1424.17,87.31561071,95.75965382
1997/9/25,1418.05,86.94039459,95.75965382
1997/9/26,1393.48,85.43401224,95.75965382
1997/9/29,1385.64,84.95334322,95.75965382
1997/9/30,1388.32,85.11765355,95.75965382
1997/10/1,1388.45,85.12562383,95.75965382
1997/10/2,1366.78,83.79703996,95.75965382
1997/10/3,1378.15,84.49413265,95.75965382
1997/10/6,1391.06,85.28564247,95.75965382
1997/10/7,1374.82,84.28997094,95.75965382
1997/10/8,1377.96,84.48248378,95.75965382
1997/10/9,1360.24,83.39607372,95.75965382
1997/10/13,1338.47,82.06135887,95.75965382
1997/10/14,1337.9,82.02641227,95.75965382
1997/10/15,1345.37,82.48439665,95.75965382
1997/10/16,1369.19,83.94479664,95.75965382
1997/10/17,1360.76,83.42795483,95.75965382
1997/10/20,1347.75,82.63031403,95.75965382
1997/10/21,1344.32,82.42002134,95.75965382
1997/10/22,1366.74,83.79458757,95.75965382
1997/10/23,1335.88,81.90256643,95.75965382
1997/10/24,1331.69,81.64567827,95.75965382
1997/10/27,1312.45,80.46607727,95.75965382
1997/10/28,1263.11,77.44105061,95.75965382
1997/10/29,1306.79,80.11906368,95.75965382
1997/10/30,1275.21,78.18289946,95.75965382
1997/10/31,1277.12,78.30000123,95.75965382
1997/11/4,1282.96,78.65805059,96.19554922
1997/11/5,1274.63,78.14733977,95.56688921
1997/11/6,1272.24,78.00080929,95.3873595
1997/11/7,1230.07,75.41537405,92.11723264
1997/11/10,1210.58,74.2204456,90.63417091
1997/11/11,1224.95,75.10146776,91.69740863
1997/11/12,1200.36,73.59385921,89.81893944
1997/11/13,1198.97,73.50863855,89.71480978
1997/11/14,1177.52,72.19354285,88.08054228
1997/11/17,1257.85,77.11856094,93.70562474
1997/11/18,1280.03,78.47841281,95.32932945
1997/11/19,1221.6,74.89607985,90.76965958
1997/11/20,1238.02,75.90278714,91.97354789
1997/11/21,1272.43,78.01245816,94.4607651
1997/11/25,1207.37,74.02364107,89.3706789
1997/11/26,1208.59,74.09843905,89.4608933
1997/11/27,1238.77,75.94876951,91.64041795
1997/11/28,1252.22,76.77338663,92.62472073
1997/12/1,1274.44,78.1356909,94.23964281
1997/12/2,1270.08,77.86838007,93.91613182
1997/12/3,1251.19,76.71023751,92.49822108
1997/12/4,1228.74,75.33383199,90.80820932
1997/12/5,1236.43,75.80530453,91.37299271
1997/12/8,1221.31,74.8783,90.24178142
1997/12/9,1248.07,76.51895087,92.17666495
1997/12/10,1241.16,76.09529999,91.66348312
1997/12/11,1215.74,74.53680429,89.74688439
1997/12/12,1198.84,73.50066828,88.48172611
1997/12/15,1196.09,73.33206626,88.27829263
1997/12/16,1199.42,73.53622797,88.52338335
1997/12/17,1227.95,75.28539723,90.58012193
1997/12/18,1212.93,74.36452368,89.45844678
1997/12/19,1167.38,71.57186124,85.96786766
1997/12/22,1130,69.28010006,83.12408104
1997/12/24,1134.59,69.56151215,83.46036069
1997/12/25,1162.23,71.25611565,85.44520393
1997/12/26,1143.59,70.11330055,84.05248574
1997/12/29,1147.87,70.3757066,84.36588765
1997/12/30,1175.03,72.04088139,86.31594637
1998/1/5,1166.63,71.52587888,85.69445203
1998/1/6,1160.65,71.15924613,85.25292975
1998/1/7,1163.79,71.35175898,85.48294909
1998/1/8,1163.2,71.31558618,85.4395903
1998/1/9,1149.19,70.45663556,84.39797955
1998/1/12,1120.61,68.70440082,82.2454963
1998/1/13,1121.62,68.76632374,82.31955699
1998/1/14,1149.11,70.45173078,84.2888764
1998/1/16,1201.71,73.67662747,87.97828141
1998/1/19,1231.46,75.50059471,90.10368855
1998/1/20,1232.89,75.58826775,90.20819768
1998/1/21,1244.92,76.32582492,91.07990399
1998/1/22,1237.25,75.85557858,90.51527852
1998/1/23,1250.11,76.64402291,91.44641777
1998/1/26,1290.07,79.09396343,94.27897635
1998/1/27,1293.62,79.31161331,94.53770022
1998/1/28,1293.96,79.33245865,94.56254088
1998/1/29,1284.59,78.7579856,93.87278693
1998/1/30,1267.51,77.71081383,92.60782872
1998/2/2,1262.09,77.37851459,92.21012774
1998/2/3,1279.4,78.43978762,93.45771043
1998/2/4,1270.18,77.87451105,92.77931832
1998/2/5,1274.09,78.11423246,93.06404478
1998/2/6,1278.11,78.36069795,93.35675626
1998/2/9,1295.48,79.42564958,94.60849836
1998/2/10,1300.3,79.72116292,94.95919662
1998/2/12,1298.7,79.62306721,94.84220679
1998/2/13,1280.54,78.50968082,93.4972004
1998/2/16,1273.43,78.07376798,92.9751732
1998/2/17,1271.01,77.92539821,92.7981487
1998/2/18,1260.94,77.30800829,92.05705288
1998/2/19,1258.33,77.14798965,91.86611019
1998/2/20,1260.69,77.29268083,92.0380827
1998/2/23,1254.58,76.91807781,91.5898429
1998/2/24,1234.77,75.70353022,90.12042367
1998/2/25,1240.29,76.04196044,90.5215111
1998/2/26,1253.93,76.87822643,91.50618602
1998/2/27,1272.45,78.01368435,92.83802189
1998/3/2,1296.97,79.51700121,94.59318068
1998/3/3,1296.1,79.46366167,94.52968554
1998/3/4,1290.92,79.14607678,94.15037173
1998/3/5,1276.26,78.24727478,93.06889582
1998/3/6,1287.95,78.96398661,93.91363001
1998/3/9,1276.81,78.28099518,93.09424589
1998/3/10,1275.1,78.17615538,92.96939986
1998/3/11,1261.11,77.31843096,91.93805296
1998/3/12,1249.71,76.61949898,91.09938334
1998/3/13,1276.2,78.24359619,92.99032729
1998/3/16,1267.8,77.72859368,92.37420586
1998/3/17,1269.77,77.84937403,92.51752094
1998/3/18,1253.09,76.82672618,91.28601143
1998/3/19,1249.57,76.6109156,91.02886156
1998/3/20,1255.06,76.94750653,91.42704846
1998/3/23,1250.49,76.66732064,91.09292215
1998/3/24,1239.01,75.96348387,90.24890414
1998/3/25,1236.71,75.82247128,90.08106166
1998/3/26,1261.59,77.34785967,91.85756338
1998/3/27,1258.55,77.16147781,91.63568345
1998/3/30,1241.27,76.10204407,90.36000241
1998/3/31,1251.7,76.74150552,91.11294226
1998/4/1,1231.53,75.50488639,89.62069437
1998/4/2,1189.36,72.91945115,86.44309912
1998/4/3,1183.9,72.58469952,86.04443427
1998/4/6,1198.81,73.49882898,87.11459761
1998/4/7,1209.89,74.17814182,87.91238067
1998/4/8,1242.34,76.16764558,90.20865766
1998/4/9,1254.74,76.92788739,91.10014702
1998/4/10,1251.35,76.72004709,90.85334996
1998/4/13,1242.91,76.20259218,90.23640885
1998/4/14,1242.6,76.18358613,90.21389694
1998/4/15,1241.45,76.11307984,90.13032856
1998/4/16,1217.34,74.6349,88.34525436
1998/4/17,1212.44,74.33448187,87.98821257
1998/4/20,1212.38,74.33080328,87.98385808
1998/4/21,1220.22,74.81147229,88.54916061
1998/4/22,1215.66,74.5318995,88.21700839
1998/4/23,1218.66,74.71582897,88.43417398
1998/4/24,1238.95,75.95980528,89.88244017
1998/4/27,1213.82,74.41908943,88.02158294
1998/4/28,1200.9,73.62696651,87.07459413
1998/4/30,1222.98,74.98068741,88.64666158
1998/5/1,1217.7,74.65697154,88.64666158
1998/5/6,1200.66,73.61225216,88.64666158
1998/5/7,1189.87,72.95071916,88.64666158
1998/5/8,1188.18,72.84710556,88.64666158
1998/5/11,1202.79,73.74284208,88.64666158
1998/5/12,1204.86,73.86975341,88.64666158
1998/5/13,1206.56,73.97398011,88.64666158
1998/5/14,1208.11,74.06901034,88.64666158
1998/5/15,1206.93,73.99666475,88.64666158
1998/5/18,1209.17,74.13399875,88.64666158
1998/5/19,1219.86,74.78940076,88.64666158
1998/5/20,1225.62,75.14254534,88.64666158
1998/5/21,1232.29,75.55148186,88.64666158
1998/5/22,1230.19,75.42273123,88.64666158
