Date,Close,TOPIX,HALF_YEAR
1996/5/20,1689.04,103.5547435,105.0405747
1996/5/21,1689.3,103.5706841,105.0405747
1996/5/22,1683.12,103.1917894,105.0405747
1996/5/23,1662.1,101.9030569,105.0405747
1996/5/24,1664.55,102.053266,105.0405747
1996/5/27,1658.44,101.678663,105.0405747
1996/5/28,1675.23,102.7080549,105.0405747
1996/5/29,1680.86,103.0532292,105.0405747
1996/5/30,1673.41,102.596471,105.0405747
1996/5/31,1680.57,103.0354493,105.0405747
1996/6/3,1658.64,101.6909249,105.0405747
1996/6/4,1675.55,102.727674,105.0405747
1996/6/5,1675.1,102.7000846,105.0405747
1996/6/6,1668.48,102.2942136,105.0405747
1996/6/7,1659.69,101.7553002,105.0405747
1996/6/10,1657.92,101.6467818,105.0405747
1996/6/11,1666.53,102.1746594,105.0405747
1996/6/12,1684.63,103.2843672,105.0405747
1996/6/13,1684.85,103.2978554,105.0405747
1996/6/14,1700.1,104.2328302,105.0405747
1996/6/17,1692.21,103.7490957,105.0405747
1996/6/18,1698.16,104.1138891,105.0405747
1996/6/19,1698.63,104.1427047,105.0405747
1996/6/20,1700.53,104.2591934,105.0405747
1996/6/21,1709.6,104.8152735,105.0405747
1996/6/24,1718.91,105.386068,105.0405747
1996/6/25,1715.53,105.1788408,105.0405747
1996/6/26,1722.13,105.5834856,105.0405747
1996/6/27,1712.21,104.9752921,105.0405747
1996/6/28,1712.45,104.9900065,105.0405747
1996/7/1,1708.21,104.7300528,105.0405747
1996/7/2,1699.43,104.1917526,105.0405747
1996/7/3,1698.34,104.1249249,105.0405747
1996/7/4,1692.29,103.7540005,105.0405747
1996/7/5,1690.5,103.6442559,105.0405747
1996/7/8,1669.44,102.353071,105.0405747
1996/7/9,1667.32,102.2230942,105.0405747
1996/7/10,1658.17,101.6621093,105.0405747
1996/7/11,1660.62,101.8123184,105.0405747
1996/7/12,1647.25,100.992606,105.0405747
1996/7/15,1644.47,100.8221647,105.0405747
1996/7/16,1626.11,99.69651638,105.0405747
1996/7/17,1625.54,99.66156978,105.0405747
1996/7/18,1636.08,100.3077753,105.0405747
1996/7/19,1630.6,99.97179748,105.0405747
1996/7/22,1603.23,98.29374762,105.0405747
1996/7/23,1609.7,98.69042218,105.0405747
1996/7/24,1581.71,96.97436023,105.0405747
1996/7/25,1590.44,97.50959499,105.0405747
1996/7/26,1603.24,98.29436072,105.0405747
1996/7/29,1598.08,97.97800204,105.0405747
1996/7/30,1591.26,97.55986904,105.0405747
1996/7/31,1584.43,97.14112295,105.0405747
1996/8/1,1597.38,97.93508516,105.0405747
1996/8/2,1597.97,97.97125795,105.0405747
1996/8/5,1601.88,98.21097936,105.0405747
1996/8/6,1584.81,97.16442068,105.0405747
1996/8/7,1568.44,96.16077888,105.0405747
1996/8/8,1578.9,96.80207963,105.0405747
1996/8/9,1567.44,96.09946906,105.0405747
1996/8/12,1570.52,96.28830331,105.0405747
1996/8/13,1580.71,96.91305041,105.0405747
1996/8/14,1589.73,97.46606501,105.0405747
1996/8/15,1588.79,97.40843378,105.0405747
1996/8/16,1584.84,97.16625998,105.0405747
1996/8/19,1591.77,97.59113705,105.0405747
1996/8/20,1594.86,97.78058441,105.0405747
1996/8/21,1605.92,98.45867105,105.0405747
1996/8/22,1613.96,98.95160203,105.0405747
1996/8/23,1607.3,98.5432786,105.0405747
1996/8/26,1582.87,97.04547963,105.0405747
1996/8/27,1583.12,97.06080708,105.0405747
1996/8/28,1572.12,96.38639903,105.0405747
1996/8/29,1559.21,95.59488921,105.0405747
1996/8/30,1543.49,94.63109879,105.0405747
1996/9/2,1539.67,94.39689527,105.0405747
1996/9/3,1546.12,94.79234363,105.0405747
1996/9/4,1540.99,94.47782424,105.0405747
1996/9/5,1557.8,95.50844236,105.0405747
1996/9/6,1545.92,94.78008166,105.0405747
1996/9/9,1542.58,94.57530686,105.0405747
1996/9/10,1560.23,95.65742523,105.0405747
1996/9/11,1559.15,95.59121062,105.0405747
1996/9/12,1554.34,95.29631037,105.0405747
1996/9/13,1575.75,96.60895369,105.0405747
1996/9/17,1604.96,98.39981362,105.0405747
1996/9/18,1597.48,97.94121614,105.0405747
1996/9/19,1601.89,98.21159246,105.0405747
1996/9/20,1592.39,97.62914914,105.0405747
1996/9/24,1589.48,97.45073756,105.0405747
1996/9/25,1602.37,98.24102118,105.0405747
1996/9/26,1611.64,98.80936324,105.0405747
1996/9/27,1622.25,99.45986046,105.0405747
1996/9/30,1627.55,99.78480252,105.0405747
1996/10/1,1622.91,99.50032494,105.0405747
1996/10/2,1620.21,99.33478842,105.0405747
1996/10/3,1608.02,98.58742168,105.0405747
1996/10/4,1593.6,97.70333403,105.0405747
1996/10/7,1590.88,97.53657131,105.0405747
1996/10/8,1581.72,96.97497333,105.0405747
1996/10/9,1569.96,96.25396981,105.0405747
1996/10/11,1571.87,96.37107157,105.0405747
1996/10/14,1576.25,96.6396086,105.0405747
1996/10/15,1601.86,98.20975317,105.0405747
1996/10/16,1600.9,98.15089574,105.0405747
1996/10/17,1602.57,98.25328314,105.0405747
1996/10/18,1615.21,99.0282393,105.0405747
1996/10/21,1597.06,97.91546602,105.0405747
1996/10/22,1583.81,97.10311086,105.0405747
1996/10/23,1576.73,96.66903731,105.0405747
1996/10/24,1571.09,96.32324991,105.0405747
1996/10/25,1557.76,95.50598997,105.0405747
1996/10/28,1564.94,95.9461945,105.0405747
1996/10/29,1572.8,96.42808971,105.0405747
1996/10/30,1562.88,95.81989626,105.0405747
1996/10/31,1550.55,95.06394615,105.0405747
1996/11/1,1557.57,95.4943411,
1996/11/5,1553.8,95.26320307,
1996/11/6,1573.17,96.45077434,
1996/11/7,1561.99,95.76533052,
1996/11/8,1576.65,96.66413253,
1996/11/11,1572.83,96.429929,
1996/11/12,1576.75,96.67026351,
1996/11/13,1567.78,96.1203144,
1996/11/14,1569.85,96.24722573,
1996/11/15,1564.74,95.93393253,
1996/11/18,1556.33,95.41831692,
1996/11/19,1562.08,95.77084841,
1996/11/20,1572.78,96.42686351,
1996/11/21,1570.61,96.2938212,
1996/11/22,1573.56,96.47468517,
1996/11/25,1578.47,96.77571641,
1996/11/26,1584.79,97.16319449,
1996/11/27,1584.79,97.16319449,
1996/11/28,1568.38,96.15710029,
1996/11/29,1562.8,95.81499148,
1996/12/2,1542.19,94.55139602,
1996/12/3,1535.64,94.14981668,
1996/12/4,1536.36,94.19395976,
1996/12/5,1551.76,95.13813103,
1996/12/6,1517.01,93.00761468,
1996/12/9,1532.77,93.97385749,
1996/12/10,1542.99,94.60044388,
1996/12/11,1524.9,93.49134918,
1996/12/12,1512.43,92.72681569,
1996/12/13,1501.95,92.08428874,
1996/12/16,1511.98,92.69922627,
1996/12/17,1515.42,92.91013206,
1996/12/18,1498.48,91.87154366,
1996/12/19,1469.73,90.10888625,
1996/12/20,1475.84,90.48348926,
1996/12/24,1448.45,88.80421321,
1996/12/25,1469.43,90.0904933,
1996/12/26,1460.01,89.51295477,
1996/12/27,1466.8,89.92924846,
1996/12/30,1470.94,90.18307113,
1997/1/6,1480.86,90.79126458,
1997/1/7,1453.05,89.0862384,
1997/1/8,1433.28,87.8741432,
1997/1/9,1392.18,85.35430947,
1997/1/10,1337.03,81.97307273,
1997/1/13,1383.11,84.79822937,
1997/1/14,1386.58,85.01097446,
1997/1/16,1394.01,85.46650644,
1997/1/17,1388.36,85.12010594,
1997/1/20,1359.17,83.33047221,
1997/1/21,1349.32,82.72657045,
1997/1/22,1378.62,84.52294827,
1997/1/23,1369.75,83.97913014,
1997/1/24,1353.48,82.98161932,
1997/1/27,1326.6,81.33361127,
1997/1/28,1345.88,82.51566466,
1997/1/29,1366.44,83.77619462,
1997/1/30,1345.7,82.50462889,
1997/1/31,1372.48,84.14650595,
1997/2/3,1367.74,83.85589739,
1997/2/4,1375.74,84.34637598,
1997/2/5,1355.4,83.09933418,
1997/2/6,1349.88,82.76090395,
1997/2/7,1341.5,82.24712763,
1997/2/10,1354.89,83.06806617,
1997/2/12,1368.43,83.89820117,
1997/2/13,1382.79,84.77861023,
1997/2/14,1389.88,85.21329687,
1997/2/17,1393.74,85.44995279,
1997/2/18,1381.12,84.67622282,
1997/2/19,1380.24,84.62227018,
1997/2/20,1411.66,86.54862482,
1997/2/21,1425.01,87.36711096,
1997/2/24,1423.3,87.26227116,
1997/2/25,1425.37,87.38918249,
1997/2/26,1416.2,86.82697142,
1997/2/27,1413.39,86.65469081,
1997/2/28,1390.59,85.25682685,
1997/3/3,1379.58,84.5818057,
1997/3/4,1387.94,85.09435582,
1997/3/5,1371.92,84.11217245,
1997/3/6,1354.01,83.01411352,
1997/3/7,1362.29,83.52175886,
1997/3/10,1360.15,83.39055583,
1997/3/11,1369.05,83.93621326,
1997/3/12,1366.58,83.784778,
1997/3/13,1351.04,82.83202335,
1997/3/14,1353.54,82.9852979,
1997/3/17,1358.75,83.30472208,
1997/3/18,1376.99,84.42301326,
1997/3/19,1381.39,84.69277648,
1997/3/21,1394.48,85.49532206,
1997/3/24,1375.71,84.34453668,
1997/3/25,1392.81,85.39293466,
1997/3/26,1395.7,85.57012004,
1997/3/27,1382.58,84.76573517,
1997/3/28,1378.71,84.52846615,
1997/3/31,1373.26,84.19432762,
1997/4/1,1363.05,83.56835432,
1997/4/2,1375.6,84.3377926,
1997/4/3,1380.7,84.6504727,
1997/4/4,1369.82,83.98342182,
1997/4/7,1354.83,83.06438758,
1997/4/8,1365.05,83.69097397,
1997/4/9,1343.39,82.3630032,
1997/4/10,1320.82,80.97924049,
1997/4/11,1336.53,81.94241781,
1997/4/14,1327.51,81.38940321,
1997/4/15,1342.4,82.30230648,
1997/4/16,1356.5,83.16677498,
1997/4/17,1366.11,83.75596238,
1997/4/18,1386.66,85.01587924,
1997/4/21,1404.7,86.12190845,
1997/4/22,1405.58,86.1758611,
1997/4/23,1420.79,87.10838351,
1997/4/24,1419.09,87.00415681,
1997/4/25,1411.63,86.54678553,
1997/4/28,1410.85,86.49896386,
1997/4/30,1441.19,88.3591039,
1997/5/1,1453.24,89.09788726,
1997/5/2,1467.53,89.97400464,
1997/5/6,1509.13,92.52449327,
1997/5/7,1500.52,91.9966157,
1997/5/8,1494.91,91.65266759,
1997/5/9,1478.04,90.61837088,
1997/5/12,1493.45,91.56315525,
1997/5/13,1500.67,92.00581217,
1997/5/14,1502.31,92.10636028,
1997/5/15,1489.18,91.3013623,
1997/5/16,1503.29,92.16644391,
1997/5/19,1512.83,92.75133962,
1997/5/20,1503.56,92.18299756,
1997/5/21,1475.99,90.49268574,
1997/5/22,1476.93,90.55031697,
1997/5/23,1489.89,91.34489228,
1997/5/26,1494.61,91.63427464,
1997/5/27,1484.45,91.01136684,
1997/5/28,1503.25,92.16399151,
1997/5/29,1503.34,92.1695094,
1997/5/30,1486.89,91.16096281,
1997/6/2,1507.83,92.4447905,
1997/6/3,1511.93,92.69616078,
1997/6/4,1518.27,93.08486506,
1997/6/5,1514.45,92.85066153,
1997/6/6,1509.66,92.55698748,
1997/6/9,1504.92,92.26637892,
1997/6/10,1513.99,92.82245901,
1997/6/11,1508.83,92.50610033,
1997/6/12,1526.45,93.58637941,
1997/6/13,1530.25,93.81935674,
1997/6/16,1542.19,94.55139602,
1997/6/17,1537.38,94.25649578,
1997/6/18,1531.71,93.90886908,
1997/6/19,1530.54,93.83713659,
1997/6/20,1530.24,93.81874364,
1997/6/23,1530.92,93.86043432,
1997/6/24,1531.97,93.92480963,
1997/6/25,1558.44,95.54768065,
1997/6/26,1560.28,95.66049072,
1997/6/27,1546.59,94.82115925,
1997/6/30,1553.81,95.26381617,
1997/7/1,1529.38,93.76601719,
1997/7/2,1531.27,93.88189276,
1997/7/3,1526.85,93.61090334,
1997/7/4,1515.17,92.89480461,
1997/7/7,1497.1,91.7869361,
1997/7/8,1500.48,91.9941633,
1997/7/9,1494.52,91.62875676,
1997/7/10,1499.11,91.91016885,
1997/7/11,1504.39,92.23388471,
1997/7/14,1525.14,93.50606354,
1997/7/15,1521.89,93.30680662,
1997/7/16,1544.93,94.71938494,
1997/7/17,1553.14,95.22273859,
1997/7/18,1539.36,94.37788923,
1997/7/22,1531.6,93.902125,
1997/7/23,1529.63,93.78134465,
1997/7/24,1538.76,94.34110333,
1997/7/25,1544.29,94.68014665,
1997/7/28,1555.16,95.34658443,
1997/7/29,1548.88,94.96155874,
1997/7/30,1536.92,94.22829326,
1997/7/31,1544.04,94.6648192,
1997/8/1,1512.79,92.74888723,
1997/8/4,1497.26,91.79674567,
1997/8/5,1487.13,91.17567717,
1997/8/6,1507.63,92.43252854,
1997/8/7,1497.1,91.7869361,
1997/8/8,1503.27,92.16521771,
1997/8/11,1459.68,89.49272252,
1997/8/12,1475.85,90.48410236,
1997/8/13,1477.87,90.60794821,
1997/8/14,1494.69,91.63917943,
1997/8/15,1501.69,92.06834819,
1997/8/18,1490.29,91.36941621,
1997/8/19,1483,90.9224676,
1997/8/20,1492.08,91.47916079,
1997/8/21,1489.11,91.29707062,
1997/8/22,1455.73,89.25054872,
1997/8/25,1454.06,89.14816132,
1997/8/26,1465.91,89.87468272,
1997/8/27,1442.78,88.45658651,
1997/8/28,1438.1,88.16965654,
1997/8/29,1427.99,87.54981423,
1997/9/1,1402.23,85.97047319,
1997/9/2,1416.05,86.81777494,
1997/9/3,1449.85,88.89004696,
1997/9/4,1446.63,88.69262933,
1997/9/5,1444.65,88.57123588,
1997/9/8,1440.6,88.3229311,
1997/9/9,1441.21,88.36033009,
1997/9/10,1441.03,88.34929432,
1997/9/11,1415.68,86.79509031,
1997/9/12,1396.64,85.62775128,
1997/9/16,1394.24,85.4806077,
1997/9/17,1373.97,84.23785759,
1997/9/18,1385.09,84.91962282,
1997/9/19,1389.46,85.18754675,
1997/9/22,1402.52,85.98825304,
1997/9/24,1424.17,87.31561071,
1997/9/25,1418.05,86.94039459,
1997/9/26,1393.48,85.43401224,
1997/9/29,1385.64,84.95334322,
1997/9/30,1388.32,85.11765355,
1997/10/1,1388.45,85.12562383,
1997/10/2,1366.78,83.79703996,
1997/10/3,1378.15,84.49413265,
1997/10/6,1391.06,85.28564247,
1997/10/7,1374.82,84.28997094,
1997/10/8,1377.96,84.48248378,
1997/10/9,1360.24,83.39607372,
1997/10/13,1338.47,82.06135887,
1997/10/14,1337.9,82.02641227,
1997/10/15,1345.37,82.48439665,
1997/10/16,1369.19,83.94479664,
1997/10/17,1360.76,83.42795483,
1997/10/20,1347.75,82.63031403,
1997/10/21,1344.32,82.42002134,
1997/10/22,1366.74,83.79458757,
1997/10/23,1335.88,81.90256643,
1997/10/24,1331.69,81.64567827,
1997/10/27,1312.45,80.46607727,
1997/10/28,1263.11,77.44105061,
1997/10/29,1306.79,80.11906368,
1997/10/30,1275.21,78.18289946,
1997/10/31,1277.12,78.30000123,
1997/11/4,1282.96,78.65805059,
1997/11/5,1274.63,78.14733977,
1997/11/6,1272.24,78.00080929,
1997/11/7,1230.07,75.41537405,
1997/11/10,1210.58,74.2204456,
1997/11/11,1224.95,75.10146776,
1997/11/12,1200.36,73.59385921,
1997/11/13,1198.97,73.50863855,
1997/11/14,1177.52,72.19354285,
1997/11/17,1257.85,77.11856094,
1997/11/18,1280.03,78.47841281,
1997/11/19,1221.6,74.89607985,
1997/11/20,1238.02,75.90278714,
1997/11/21,1272.43,78.01245816,
1997/11/25,1207.37,74.02364107,
1997/11/26,1208.59,74.09843905,
1997/11/27,1238.77,75.94876951,
1997/11/28,1252.22,76.77338663,
1997/12/1,1274.44,78.1356909,
1997/12/2,1270.08,77.86838007,
1997/12/3,1251.19,76.71023751,
1997/12/4,1228.74,75.33383199,
1997/12/5,1236.43,75.80530453,
1997/12/8,1221.31,74.8783,
1997/12/9,1248.07,76.51895087,
1997/12/10,1241.16,76.09529999,
1997/12/11,1215.74,74.53680429,
1997/12/12,1198.84,73.50066828,
1997/12/15,1196.09,73.33206626,
1997/12/16,1199.42,73.53622797,
1997/12/17,1227.95,75.28539723,
1997/12/18,1212.93,74.36452368,
1997/12/19,1167.38,71.57186124,
1997/12/22,1130,69.28010006,
1997/12/24,1134.59,69.56151215,
1997/12/25,1162.23,71.25611565,
1997/12/26,1143.59,70.11330055,
1997/12/29,1147.87,70.3757066,
1997/12/30,1175.03,72.04088139,
1998/1/5,1166.63,71.52587888,
1998/1/6,1160.65,71.15924613,
1998/1/7,1163.79,71.35175898,
1998/1/8,1163.2,71.31558618,
1998/1/9,1149.19,70.45663556,
1998/1/12,1120.61,68.70440082,
1998/1/13,1121.62,68.76632374,
1998/1/14,1149.11,70.45173078,
1998/1/16,1201.71,73.67662747,
1998/1/19,1231.46,75.50059471,
1998/1/20,1232.89,75.58826775,
1998/1/21,1244.92,76.32582492,
1998/1/22,1237.25,75.85557858,
1998/1/23,1250.11,76.64402291,
1998/1/26,1290.07,79.09396343,
1998/1/27,1293.62,79.31161331,
1998/1/28,1293.96,79.33245865,
1998/1/29,1284.59,78.7579856,
1998/1/30,1267.51,77.71081383,
1998/2/2,1262.09,77.37851459,
1998/2/3,1279.4,78.43978762,
1998/2/4,1270.18,77.87451105,
1998/2/5,1274.09,78.11423246,
1998/2/6,1278.11,78.36069795,
1998/2/9,1295.48,79.42564958,
1998/2/10,1300.3,79.72116292,
1998/2/12,1298.7,79.62306721,
1998/2/13,1280.54,78.50968082,
1998/2/16,1273.43,78.07376798,
1998/2/17,1271.01,77.92539821,
1998/2/18,1260.94,77.30800829,
1998/2/19,1258.33,77.14798965,
1998/2/20,1260.69,77.29268083,
1998/2/23,1254.58,76.91807781,
1998/2/24,1234.77,75.70353022,
1998/2/25,1240.29,76.04196044,
1998/2/26,1253.93,76.87822643,
1998/2/27,1272.45,78.01368435,
1998/3/2,1296.97,79.51700121,
1998/3/3,1296.1,79.46366167,
1998/3/4,1290.92,79.14607678,
1998/3/5,1276.26,78.24727478,
1998/3/6,1287.95,78.96398661,
1998/3/9,1276.81,78.28099518,
1998/3/10,1275.1,78.17615538,
1998/3/11,1261.11,77.31843096,
1998/3/12,1249.71,76.61949898,
1998/3/13,1276.2,78.24359619,
1998/3/16,1267.8,77.72859368,
1998/3/17,1269.77,77.84937403,
1998/3/18,1253.09,76.82672618,
1998/3/19,1249.57,76.6109156,
1998/3/20,1255.06,76.94750653,
1998/3/23,1250.49,76.66732064,
1998/3/24,1239.01,75.96348387,
1998/3/25,1236.71,75.82247128,
1998/3/26,1261.59,77.34785967,
1998/3/27,1258.55,77.16147781,
1998/3/30,1241.27,76.10204407,
1998/3/31,1251.7,76.74150552,
1998/4/1,1231.53,75.50488639,
1998/4/2,1189.36,72.91945115,
1998/4/3,1183.9,72.58469952,
1998/4/6,1198.81,73.49882898,
1998/4/7,1209.89,74.17814182,
1998/4/8,1242.34,76.16764558,
1998/4/9,1254.74,76.92788739,
1998/4/10,1251.35,76.72004709,
1998/4/13,1242.91,76.20259218,
1998/4/14,1242.6,76.18358613,
1998/4/15,1241.45,76.11307984,
1998/4/16,1217.34,74.6349,
1998/4/17,1212.44,74.33448187,
1998/4/20,1212.38,74.33080328,
1998/4/21,1220.22,74.81147229,
1998/4/22,1215.66,74.5318995,
1998/4/23,1218.66,74.71582897,
1998/4/24,1238.95,75.95980528,
1998/4/27,1213.82,74.41908943,
1998/4/28,1200.9,73.62696651,
1998/4/30,1222.98,74.98068741,
1998/5/1,1217.7,74.65697154,
1998/5/6,1200.66,73.61225216,
1998/5/7,1189.87,72.95071916,
1998/5/8,1188.18,72.84710556,
1998/5/11,1202.79,73.74284208,
1998/5/12,1204.86,73.86975341,
1998/5/13,1206.56,73.97398011,
1998/5/14,1208.11,74.06901034,
1998/5/15,1206.93,73.99666475,
1998/5/18,1209.17,74.13399875,
1998/5/19,1219.86,74.78940076,
1998/5/20,1225.62,75.14254534,
1998/5/21,1232.29,75.55148186,
1998/5/22,1230.19,75.42273123,
1998/5/25,1226.71,75.20937305,
1998/5/26,1232.22,75.54719017,
1998/5/27,1222.34,74.94144912,
1998/5/28,1223.73,75.02666977,
1998/5/29,1221.49,74.88933577,
1998/6/1,1196.7,73.36946526,
1998/6/2,1212.97,74.36697608,
1998/6/3,1205.33,73.89856903,
1998/6/4,1207.5,74.03161134,
1998/6/5,1201.94,73.69072873,
1998/6/8,1198.36,73.47123956,
1998/6/9,1208.68,74.10395694,
1998/6/10,1198.6,73.48595392,
1998/6/11,1178.81,72.27263252,
1998/6/12,1177.25,72.1769892,
1998/6/15,1167.21,71.56143857,
1998/6/16,1156.47,70.90297107,
1998/6/17,1156.84,70.92565571,
1998/6/18,1198.84,73.50066828,
1998/6/19,1187.27,72.79131362,
1998/6/22,1187.31,72.79376602,
1998/6/23,1175.42,72.06479222,
1998/6/24,1180.93,72.40260935,
1998/6/25,1185.53,72.68463453,
1998/6/26,1190.82,73.0089635,
1998/6/29,1202.22,73.70789548,
1998/6/30,1230.38,75.4343801,
1998/7/1,1270.75,77.90945765,
1998/7/2,1270.46,77.8916778,
1998/7/3,1268.36,77.76292718,
1998/7/6,1258.45,77.15534683,
1998/7/7,1264.81,77.5452773,
1998/7/8,1268.4,77.76537957,
1998/7/9,1262.28,77.39016345,
1998/7/10,1241.5,76.11614533,
1998/7/13,1256.44,77.03211409,
1998/7/14,1266.65,77.65808738,
1998/7/15,1275.31,78.18903045,
1998/7/16,1280.73,78.52132969,
1998/7/17,1277.95,78.35088838,
1998/7/21,1277.17,78.30306672,
1998/7/22,1257.85,77.11856094,
1998/7/23,1249.87,76.62930855,
1998/7/24,1258.01,77.12837051,
1998/7/27,1233.98,75.65509546,
1998/7/28,1242.22,76.1602884,
1998/7/29,1240.7,76.06709747,
1998/7/30,1248.19,76.52630805,
1998/7/31,1262.04,77.37544909,
1998/8/3,1245.24,76.34544407,
1998/8/4,1234.61,75.69372065,
1998/8/5,1235.78,75.76545314,
1998/8/6,1227.09,75.23267078,
1998/8/7,1225.3,75.1229262,
1998/8/10,1207.09,74.00647432,
1998/8/11,1186.88,72.76740279,
1998/8/12,1180,72.34559121,
1998/8/13,1181.71,72.45043101,
1998/8/14,1168.8,71.65892119,
1998/8/17,1152.03,70.63075546,
1998/8/18,1166.72,71.53139676,
1998/8/19,1183.71,72.57305065,
1998/8/20,1181.67,72.44797862,
1998/8/21,1176.51,72.13161993,
1998/8/24,1158.3,71.01516805,
1998/8/25,1162.58,71.27757409,
1998/8/26,1147.21,70.33524211,
1998/8/27,1116.97,68.48123306,
1998/8/28,1086.99,66.64316457,
1998/8/31,1106.49,67.83870612,
1998/9/1,1110.15,68.06310007,
1998/9/2,1118.76,68.59097765,
1998/9/3,1113.77,68.28504163,
1998/9/4,1094.47,67.10176204,
1998/9/7,1132.65,69.44257109,
1998/9/8,1131.01,69.34202298,
1998/9/9,1116.01,68.42237563,
1998/9/10,1109.91,68.04838571,
1998/9/11,1071.48,65.69224921,
1998/9/14,1084.16,66.46965777,
1998/9/16,1087.5,66.67443258,
1998/9/17,1069.06,65.54387944,
1998/9/18,1073.22,65.7989283,
1998/9/21,1047.79,64.2398195,
1998/9/22,1050.17,64.38573688,
1998/9/24,1078.01,66.09260236,
1998/9/25,1049.93,64.37102253,
1998/9/28,1063.52,65.20422302,
1998/9/29,1062.9,65.16621093,
1998/9/30,1043.57,63.98109205,
1998/10/1,1015.72,62.27361348,
1998/10/2,1014.02,62.16938678,
1998/10/5,996.69,61.10688755,
1998/10/6,996.95,61.1228281,
1998/10/7,1046.98,64.19015855,
1998/10/8,1001.5,61.40178779,
1998/10/9,982.5,60.23690116,
1998/10/12,1023.34,62.74079433,
1998/10/13,998.98,61.24728704,
1998/10/14,984.18,60.33990166,
